Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,feature_3,feature_4,feature_8,feature_11,feature_15,feature_21,feature_23,feature_24,feature_26,feature_28,feature_35,feature_36,feature_42,feature_44,feature_46,feature_51,feature_58,feature_60,feature_63,feature_76,feature_86,feature_90,feature_93,feature_99,feature_102,feature_107,feature_109,feature_111,feature_113,feature_117,feature_122,feature_128,feature_136,feature_139,feature_143,feature_145,feature_151,feature_154,feature_166,feature_174,feature_178,feature_182,feature_187,feature_189,feature_201,feature_207,feature_209,feature_213,feature_219,feature_222,feature_223,feature_226,feature_229,feature_232,feature_233,feature_234,feature_237,feature_238,feature_244,feature_256
31.0,31.0,,1.080149174,-1.71234405,1.064205885,-2.082360506,0.541455805,0.534972608,0.039120093,2.460245609,3.189941883,-1.385903835,-0.426907897,0.154234067,1.154715061,-3.526375294,-1.444569111,0.66509819,-0.184934244,-0.023983134,-0.719478369,0.475319743,0.41905573,-2.720894814,0.423668832,-1.397204995,-1.932725072,-0.202227116,1.160335779,0.705903172,-3.138531685,-3.10342145,0.668315828,-0.692611635,-1.00090313,0.575223744,2.615189075,2.489523649,-0.409840256,-1.943019629,-0.273379952,1.639270067,0.860782504,0.591459155,1.841080189,-2.490193844,1.055055022,-2.122421741,0.389621437,-0.219646215,1.197132707,-1.056552887,-0.224625692,-3.493360519,-0.481074333,2.090994596,-0.252318978,1.006041646,1.65341115,-0.386740446,3.510326862,1.172338963
31.0,31.0,,-0.609963298,0.0930323,-1.313978076,-0.550079703,0.62388885,-0.95238018,0.19883436,0.724990785,0.322041661,-1.866659641,-1.084285021,0.457866937,1.563882828,-2.376654863,-0.778868437,0.665614069,-1.056206107,-1.694426417,-1.697505236,2.215551376,-0.216784045,-1.593961477,0.422365129,-1.079886317,-1.934976697,-0.92668587,0.66584909,-0.430717707,-0.724129438,-0.200288236,0.31099394,1.051597834,-0.583708465,1.184188604,0.194026113,-0.548003256,-0.760613024,-0.735277474,-1.64324975,0.88430351,-0.451215982,0.919085741,0.927357495,-1.073782444,-0.162781656,0.58890903,0.721436799,0.802202761,-0.659318626,-1.431704998,-2.144167423,-1.195048213,1.266780853,1.016917944,0.976121187,0.142277002,1.724035978,0.026253246,1.156823754,0.161451474
31.0,31.0,,2.126360893,1.423940063,0.06275145,0.639880061,2.197384596,-0.10546118,2.233453274,0.305573821,2.018320084,-0.727876246,-1.5054636,1.41831255,1.41237545,-3.143791199,0.361349195,0.541967928,0.697596073,0.200872853,-1.738712907,0.696847975,2.073940516,-1.461058259,2.498820543,1.624377251,-2.164625406,-1.268892407,1.299085379,-2.745122194,-3.005502462,-1.593081117,0.926704645,0.739378989,-0.357144475,1.147669911,3.085416079,-0.354864001,-0.609357834,-1.191094518,0.371831089,1.797816277,2.065360069,1.245250344,0.465876788,-1.338068366,1.973197937,-0.731711388,0.425853878,-2.200817823,0.204388931,-2.993650675,0.362244993,-1.964268565,2.75611186,1.678133965,2.00970006,1.498277068,-0.456482321,2.137259245,1.186675787,-1.793270707
31.0,31.0,,1.561931729,1.368211508,-0.962344289,1.122058392,1.059379101,-2.550827026,0.60935092,1.061693192,2.942363024,-1.702441812,-2.775343418,2.01507473,1.62040782,-2.653996944,-0.934922576,-0.629915059,0.467162132,-3.185245514,-3.980046272,2.484382868,0.343220621,-1.719085336,3.246700764,0.420757771,-2.142178059,-1.464524508,3.58390975,-2.691616058,-1.116784096,0.63247329,0.707058191,0.794684529,-0.316665977,-0.422924906,-0.583951712,-2.404657364,-0.284349322,-0.243821442,-1.804556608,1.248239994,-0.898047566,0.632278085,1.482383847,-0.068691596,1.180928826,0.754371107,0.022138327,-1.273640275,0.758336782,-0.176413953,-1.610689163,-1.798874617,2.918688774,2.674636602,1.001446724,0.930052042,-0.389165878,1.088368416,0.836436868,0.136638463
31.0,31.0,,-0.423306018,-0.291757464,-1.496398926,-0.98784101,0.504826427,-1.380176306,-0.082735568,0.131412029,0.655006826,-0.954418063,-1.088415623,0.52261126,1.013718963,-2.448296547,-1.039843798,0.257991761,-1.005497932,-1.571845412,-0.950755715,2.118528128,-0.031857893,-1.897751689,-0.248934224,-0.373331547,-2.21594286,-1.620214701,0.126506791,-0.368473172,-0.862855613,0.118550539,0.501833379,1.109079123,-0.590738356,1.206396818,-0.167573214,-0.261304319,-0.93314755,-0.989459455,-1.324379206,0.528125286,0.347309828,1.067052126,0.81388247,-1.342973948,0.523239732,0.520156384,1.597958684,0.465323865,-0.931706011,-0.559595466,-1.362852097,-1.387311101,1.125640631,1.12543416,0.406702876,1.090222836,0.340662658,-0.546697378,0.821235359,-0.464967638
31.0,31.0,,1.620843053,-1.488058686,0.130070657,-0.42285046,-0.132104516,-0.671575546,1.144704103,-0.706603706,0.345585316,-1.437065482,-0.410226345,1.701285362,0.265520066,-3.130639315,-1.278835058,-0.91874826,-0.854063988,-2.074542522,-2.160883427,1.386338115,-0.794856071,-2.312444925,0.635291517,-0.25025478,-1.190668106,0.5579952,2.177299261,-1.219421029,-1.856596828,1.272405505,1.471711516,0.889195621,0.253395617,1.479635596,1.335292816,0.090100832,-2.199291706,-0.610495865,0.343859911,0.645492256,-0.123702593,0.734802067,1.602576375,-1.24551475,1.953713298,-0.992029488,1.686690092,-0.068014421,0.400035411,-0.429331154,-1.619851947,-0.923568428,2.254902363,1.770754457,1.350494385,-0.241120562,0.984014094,-0.305068433,2.818399906,-1.545684457
31.0,31.0,,0.995250404,2.072618723,1.129719615,0.470413715,1.169293284,-1.320569873,0.250263244,0.490913391,3.101794004,-1.298789978,-2.874822617,1.060808063,2.262751579,-1.058079243,-0.554308593,0.366506189,-0.271000892,-1.724722266,-2.675432205,0.715137541,-1.419320703,-0.62693733,2.785484552,0.081442177,-1.203963161,-0.833710611,2.279937744,-3.245472908,0.284153789,0.546956241,1.116711497,2.748189211,-1.643761992,0.582964182,-1.309492707,-0.441948622,-0.547990501,-0.002272228,-1.703483939,0.174947321,-0.406314999,-0.125918567,0.966929436,-1.655463815,0.4822447,1.761078477,0.490004927,-1.128713608,-0.094153799,-0.637489855,-0.560386121,-0.487022519,2.707872629,1.002463937,2.33902669,0.205373928,0.586081922,0.998730004,0.351791173,-0.847937882
31.0,31.0,,1.79402411,0.910541058,1.195623755,-1.467566371,1.06381464,-1.748384118,0.704702079,0.166722491,1.344076276,-1.314446568,-1.252539277,2.247494459,0.733562708,-0.81865263,-1.14760375,-0.735445797,-0.854844868,-1.400047183,-1.91938591,2.013261557,0.452994257,-0.789718449,0.578024626,-0.204412624,-2.287381887,-0.148933515,1.401685357,-1.840299129,-0.830731094,1.239324689,1.318132997,2.114059925,-0.002056241,1.54926312,-0.714788675,-0.635225952,-1.749747753,-1.311898828,-1.376885056,1.271459818,0.305759847,1.892443061,1.150512815,-0.825059116,0.752599657,1.180632472,1.343460679,-0.376500279,0.22129555,-0.368591666,-1.046385169,-0.2807298,2.109820127,0.766941071,1.828878403,0.127340242,0.709960401,-0.224801913,0.461178929,-2.428940058
29.0,29.0,,-1.935898185,4.454950333,1.734196067,-1.194995284,0.531978726,-2.801663637,0.62664479,-0.852899492,0.569402337,0.073567398,-0.459922284,-0.841628969,0.959121466,-0.76390183,1.085008502,1.758102298,1.45504415,-0.802559316,-2.727116108,1.042365074,-1.818254113,-1.800364256,0.945553005,-1.507750154,-0.953327835,0.765494823,0.344443291,-0.668220878,-0.510243773,-1.41118288,1.773109913,1.259260535,-0.288278967,-1.213714242,0.252369642,0.333446115,0.367572367,0.167393804,-1.640838742,1.222387195,2.519983768,1.899292111,0.436667681,-0.520832658,-0.972470641,-1.418359876,2.786303043,0.649446249,-2.111189365,-0.166171238,0.207719207,0.153244391,1.165724754,-0.545267165,2.804812193,-0.086942904,4.493335247,-0.435315788,-0.716699123,-0.668337226
29.0,29.0,,-0.667499363,3.067634344,0.396214634,-0.758789778,-0.108014025,-2.714781523,-0.084864579,0.232857987,1.561897635,-0.16158466,-0.368997067,1.085754633,0.935747206,-1.235923052,1.127470136,-0.252132595,1.670746207,0.347152323,-1.317561626,1.183852315,-0.03105863,-2.03202343,1.799778342,-1.263353705,-1.360078454,1.446302295,0.986279011,-2.4773283,0.10855794,0.173744664,1.570333123,1.392703176,0.378334314,1.115103602,1.070699692,0.512846172,-0.170304298,-1.704024434,-0.366600156,2.989052534,1.806084514,1.187449813,0.737148464,-0.446954817,0.086508751,-0.898737252,2.249884367,-0.397679776,-0.588538349,-0.958704293,-0.14865084,-1.008278251,1.867305875,0.842208087,1.501904368,-1.671886086,2.413885117,0.423759133,1.417654634,-1.39695406
29.0,29.0,,-0.169008672,0.52008301,0.480943292,-0.919658124,-0.948874533,-2.308674335,-0.211919472,-0.520923078,1.511159778,-0.570769012,0.544809878,1.883402705,-0.774341643,-1.830671906,-1.315374017,1.653852224,-0.413035005,-1.689042449,-1.176922798,0.810852587,0.143022701,-1.515411377,-0.357656598,0.365623772,0.171331063,1.013147831,0.956336081,-1.29553926,-0.684408963,0.505028009,-0.036765195,1.159288168,-0.8489573,1.775472283,2.19282341,0.155319333,-0.120003209,-0.111395217,-0.17648232,-0.449304909,-1.020086765,1.70699966,-0.559047043,0.529410124,0.585428417,-1.388916969,2.695264578,-1.605387568,0.03432963,-0.06534519,-1.524052024,-0.945533633,0.290674835,1.351934671,1.01426053,0.333662927,0.258295625,-0.502887785,1.446644545,-2.131520033
29.0,25.0,,-0.349143535,-0.145898879,1.090629458,-0.274558485,-2.155029058,-0.235633627,0.363610566,0.851200938,0.484701574,-1.382859826,0.000731813,1.376945019,1.234934807,-1.26220417,-0.67758441,0.833332121,-0.895086884,0.067110784,-1.166504979,1.35254848,-1.201565146,-3.028791189,1.20779407,-1.204315662,-1.918209076,1.70636797,0.290572375,-1.953287363,-1.185672045,-0.449313909,-0.590214312,0.691024244,-1.467425346,2.846931219,0.851093888,1.374838471,-2.062603474,0.753772914,-1.350082874,1.561903834,-3.336222887,1.81512022,0.09465716,1.006565809,-0.384958684,-0.327615947,0.385400772,-3.165383816,0.084766552,-2.240590811,0.137795001,-1.313376665,0.282878667,-0.067294516,0.413425535,-1.369045973,1.31451714,-0.307000667,2.58588624,-0.804752111
29.0,29.0,,0.291661322,-1.021639585,0.384901255,-2.629894733,-1.427904129,-0.532353818,-2.261218548,1.338557363,1.180034399,0.348751336,-1.158675075,0.893120587,1.76941216,-1.466428995,-1.792504311,0.590570331,0.088376887,-0.173139915,-0.939437866,3.015945435,-0.47094205,-2.138490677,0.27579543,-0.723550737,-2.628561258,1.094524503,-0.678655565,-0.968853533,-1.45287478,-0.676612854,-0.566915154,-0.083827429,-1.103573561,2.666099072,0.584463239,1.687064409,-2.185234308,-0.244438812,-0.510062039,0.938021004,-2.725073576,1.367877364,-0.949756324,-0.20762451,-1.179743648,-0.160698965,-0.134521648,-1.151840091,-1.110150099,-0.991194308,-0.115076818,-1.050207853,0.07686533,1.846076727,-0.587490857,-1.640178084,-0.335619837,-0.076688088,2.466820955,0.079424143
29.0,29.0,,1.105843306,-0.986616552,1.15468955,-2.876307249,-0.760309219,-0.76189965,-2.94344759,1.852470994,1.751200557,1.859184265,-0.963822961,0.217233062,1.741321921,-1.373610616,-1.447203755,0.884576499,-0.230206594,0.635916591,-2.44762969,2.49153161,-0.363967896,-1.236956835,-0.799696505,0.299104959,-2.916591167,1.90186584,-0.604845822,-0.785023212,-1.355690122,-1.519821167,1.23126018,0.442154318,-1.833351016,1.874140382,-0.155693159,2.526199818,-2.463155508,-0.270231515,-0.54779321,1.018551111,-1.790510893,1.382142067,-1.139334559,0.256783903,-1.049830317,1.539422274,1.142200947,-1.254531622,-0.4502092,-0.420947552,0.30613324,-0.842327118,1.004826903,1.951439619,-0.306343883,-1.87928462,-0.227901191,-0.232718125,1.532770395,0.33648029
29.0,29.0,,-1.092937708,3.287972212,0.388696671,-1.006225228,0.628366828,-2.917057276,0.552231431,-1.358551025,1.128311634,0.101683825,-1.740036488,0.198160231,2.174368143,-0.747682631,0.961327851,0.892815769,0.906507254,1.110877514,-2.266111612,1.52010715,0.633520305,-2.300899267,1.41746676,-0.276123911,-0.4400343,0.310702711,0.710037053,-2.309590816,0.264752418,0.159289494,2.148855448,0.751761496,0.304105729,-0.223481223,0.853746831,0.387208223,0.149446711,-0.347957909,-1.250687599,1.285055757,2.386443853,1.513201475,0.040117282,-0.47651273,0.419007421,-0.016937774,1.961755395,-0.04680505,-1.153067589,-0.455224693,0.731377304,-0.313129097,1.316090226,0.09959092,2.541741133,-0.924208283,3.377922297,-0.150278375,0.633540869,-0.72708106
29.0,29.0,,0.772308171,0.728774011,1.473226309,-2.302194118,0.717443407,-1.122249484,-1.370367408,0.367645711,1.334162235,-0.949151218,-0.436946034,1.728102207,0.047788505,-0.287129283,-0.177905485,-0.475368053,-0.100131989,-0.489764631,-1.318899274,1.163617969,-0.971325397,-2.598129272,-0.002454853,0.401718825,-1.246614218,0.958505452,-0.000248957,-1.05849874,-1.015452385,0.801787615,0.38919735,1.746782064,-0.769572616,0.67219466,-0.629660547,0.23144871,-0.510234058,-0.060774039,-1.44486475,0.821558774,-2.626102924,2.400593758,0.449709862,-0.755267203,-1.687304378,-0.261744231,0.913029313,-0.976072133,-1.311754942,-1.45200932,-0.8980214,-0.741423786,0.66972059,-0.176458687,-0.053858787,0.184014887,1.401732206,-1.198013425,0.723005354,-3.128253222
29.0,29.0,,-1.729277849,0.977932513,-0.393732101,-1.070141673,-1.404433131,-2.033828974,-3.249880552,0.879613638,0.874499917,0.672698975,-1.370546818,1.002475381,2.107135057,-1.034830689,-1.299304485,2.451038361,0.205920979,-0.291624576,-0.054100133,2.417904139,-0.065016143,-2.115669489,-1.938259363,-1.340860367,-0.673075557,2.932934999,0.66580528,-1.664542317,0.082271382,-0.865368128,0.458452165,1.010209441,-1.323275208,1.832492828,0.096945681,-0.231425568,-0.74987042,-1.274873137,0.270855337,1.412996173,-1.623042345,1.555828333,-1.277659059,-1.701782703,0.083309993,-1.043700457,0.209530115,-0.40028137,-0.611902177,-2.341587782,-0.522850752,-2.5859375,0.84701252,0.017144553,-0.564837575,0.647190213,0.780274987,-1.50554359,0.191931471,0.155922189
22.0,22.0,,-0.28030768,0.434034109,0.093669713,-0.900278568,-0.926103532,-0.600483775,1.31701088,2.233605623,0.982409954,-0.839847803,1.30168128,-2.475940228,0.216498703,0.215375617,0.532027721,-1.990602016,1.921657801,-0.365904927,-1.593963385,1.83837831,-0.908391237,0.085012197,-0.218670189,0.390524983,-2.848400593,0.827403307,1.198452473,-0.644088209,2.228918076,1.169064045,-0.447706759,1.452219844,-1.907603502,1.803577065,-1.584961653,1.683476448,-1.295946717,0.464003116,-1.376338005,3.388289452,-1.968961954,3.521196842,1.460138559,-1.201551318,-3.307749271,-3.301966429,4.19469595,2.697313309,-1.99903667,-0.938976347,-0.675166011,-1.218439698,-1.546012878,0.55176878,-2.050427675,-1.029103637,-0.927086353,-1.527081728,-0.55188036,-3.806652308
22.0,22.0,,0.853901684,0.687250257,1.877790332,-2.983308315,-0.50619781,-2.496259451,-0.428594172,0.436013103,0.357862294,-1.587712407,0.647465765,-1.923060894,1.295809627,1.236836791,1.586735606,-1.141862392,1.357920527,1.083003879,-0.5667032,2.82060647,-0.524514079,-1.097296357,-0.161803454,0.568789959,-1.661714315,0.452881455,-0.156159997,-1.628906965,1.285206795,1.425544858,0.759886146,1.243479848,-1.088275552,2.509500504,-1.6426332,1.035407662,-2.777311325,-0.418092787,-2.125620604,1.95570159,-0.583125234,2.2777493,0.771658957,-1.467850447,-2.345036745,-1.097855091,3.272583008,1.019728184,-2.203781843,-1.478779197,1.197940588,-0.708207488,-0.975416243,-0.671698093,-1.852441549,-2.433733463,2.236279488,-1.544431925,-0.077867597,-4.097461224
22.0,22.0,,0.247849956,1.0249722,0.54541707,-1.990675211,-0.826837957,-0.536263168,0.457679331,1.453163385,0.566022933,-1.955712557,1.153602839,-1.410831332,0.1894795,0.034431241,0.960954368,-1.466337085,1.427450418,-0.301983595,-0.899114907,2.210648537,-0.625023484,-0.494602323,-0.65345794,1.031509995,-2.001063108,0.804038763,0.720411897,-1.102608681,1.228856802,1.968498111,0.12758404,1.11959374,-2.053826571,2.595995426,-1.158566833,1.517673492,-2.113931894,0.690735161,-1.77193594,3.356795788,-2.125821114,4.056827545,0.970154583,-1.096495032,-2.340929031,-2.137311935,4.009349823,1.193684936,-2.57527566,-0.701689959,-0.905272186,-1.300346732,-1.011902452,-0.084555596,-3.592252254,-1.132177591,0.031119347,-1.848675966,0.43528235,-4.558391571
22.0,22.0,,-1.733621597,0.958074689,-0.53045696,-0.85174185,-0.99167949,0.519604981,-0.076481737,0.742856085,1.403483033,-0.677160442,0.375840783,-0.188077629,1.547304273,0.074357994,2.896884441,0.083165348,0.841458797,1.962380767,0.03231214,-0.057412647,-0.086665601,-1.3316046,-1.763494849,1.382151127,-2.43607688,1.347922206,-0.151746407,-1.139805555,1.578403354,0.979581058,-1.023520947,-0.066621169,-2.431187391,2.791007757,-0.899686277,2.536484957,-0.878653705,0.570126832,-0.784565568,1.552612543,-2.015642166,3.156196117,-0.037481442,0.013303117,-0.966286242,-1.750765324,2.759441376,0.796533465,-2.972162962,-1.890233159,1.443263292,-0.620415926,-0.792412281,0.812247515,-2.994624615,-0.173076734,-1.019671082,-1.97452414,-0.597627997,-2.795461655
22.0,22.0,,-0.806376934,0.334688962,0.591688395,-0.533739448,-0.896770537,-0.668385565,-0.428280592,0.274358451,1.340943336,0.308570385,1.205457568,-0.538332164,0.453081697,0.780095041,0.402242333,1.233505368,-0.955350637,-1.266524315,-1.398351908,0.87976253,-0.00065136,0.170193955,-2.318287611,0.808942318,-2.77021265,1.180271864,1.856737375,-1.242215157,2.742002249,0.13002196,-0.684397757,1.232178926,-0.835568666,2.073529005,-1.141993165,1.956271172,-0.526843905,0.644583106,-0.662013471,0.910693645,-3.004184246,2.909175873,0.000392291,-1.19511497,-1.745989084,-0.758422554,3.433072567,1.112359047,-1.424016476,-0.112340748,-0.745787442,-0.338287026,-1.338774323,0.344818443,-1.398338437,0.647891164,-0.536115408,-1.390463591,-1.004899383,-2.726481915
22.0,22.0,,-0.332599014,-1.052404046,0.288469583,-0.963108063,-0.906887114,-0.364809573,0.841968656,-0.389636099,-0.160324842,-0.404901356,0.358360738,-2.205918074,0.440563202,-0.773696065,0.894094288,0.3899782,-0.953435779,0.603310049,-0.723750889,0.843462527,-1.109057546,-0.910902381,-0.472727388,-0.410031468,-0.76358825,1.01722002,0.229508594,-1.375235558,2.07676959,1.623469949,0.243190691,0.661048532,-0.104852609,1.429914594,-2.744196415,1.092019677,-0.919835627,-0.385719001,-2.241316319,1.549281478,-1.520025253,2.007941008,2.011814594,-1.790031552,-1.095140576,-0.682512164,3.493455648,1.67168045,-2.565374851,-1.538554549,2.088284969,0.932199597,-2.230998516,0.654330432,-1.707928538,-2.169534922,1.761835098,-2.504879713,0.08603733,-2.400945902
22.0,22.0,,-1.644601822,2.335690498,-0.122296639,0.086124226,-0.919339955,0.196098968,-0.504769981,-0.237112045,2.709352732,-0.272060901,0.20319277,-0.387852103,3.122328043,-0.020131193,1.282611132,-0.828661323,1.288281202,2.134778261,-0.607078433,0.138215035,-0.579528987,-0.747221351,-0.080851771,1.193705916,-1.960727692,2.293038845,1.675816894,-1.309668064,0.272087842,3.134689569,-0.391936481,-1.335315228,-0.767905891,3.763568163,-1.261830926,2.326278687,-0.7124511,-0.676426351,-0.46348083,2.544468164,-1.432830691,3.073092222,0.414731294,-1.215725422,-1.370562077,-1.686375976,2.842622042,-0.343215168,-2.366008997,-2.053710699,1.498583198,-1.319062114,-0.226180136,1.205137014,-3.604767799,0.171540573,-0.11043863,-2.106887341,0.327427894,-3.214725733
22.0,22.0,,-1.836913586,0.207476422,0.323613286,-1.444198608,-1.111023426,-1.486459732,-0.019945296,0.382061303,1.400001287,-1.057590485,0.431932926,-0.398563564,0.079676248,0.638291419,-0.1823726,-0.889747381,-0.336300164,-0.384132057,-0.866555035,1.29451108,-0.424248874,-0.142497629,-0.281625748,0.347515166,-1.789301991,0.541801035,1.866148591,-1.267402649,3.117439747,2.433326483,-0.778824449,-0.492015183,-1.4869138,1.2588557,-1.719502807,0.428859323,-1.327677965,0.787296057,-2.080921888,0.355206996,-3.642498732,4.465173244,1.257354379,-1.659626007,-1.937998414,-2.161535501,3.428055048,1.39572084,-1.502141118,0.250153333,-0.48872292,0.81866622,-1.599998951,0.917087853,-3.673614264,-0.683241785,-0.847668707,-2.44699502,-0.260912567,-3.184216022
22.0,22.0,,-0.107071854,-0.127189085,0.768090725,-2.147650957,-0.553355098,-0.594483852,-0.1088989,-0.320997596,1.932136059,-0.626106381,0.703610063,-1.898113251,1.551403642,0.611179113,-1.150159478,-0.765156031,-1.559853196,0.991987944,-1.706782937,0.804871917,-1.330534458,-0.933309197,-0.082613386,1.305030704,-1.96187377,2.003374577,1.600504518,-1.580049634,1.302125573,2.577586412,-0.60330075,0.931440294,-1.067170024,2.983429909,-2.059036493,1.689763665,-1.72165823,0.145948336,-1.652785301,1.940816641,-1.560782909,3.425350428,1.484245062,-1.845376015,-2.03467536,-0.998449266,2.804696321,0.019283602,-1.293706775,0.120043263,2.300757647,-0.471884936,-1.488360047,1.649204493,-3.256749153,-2.466367483,-0.86184901,-1.264840603,1.462993264,-2.258089542
22.0,22.0,,-1.099524736,2.990399599,-0.585145295,-0.094628029,-0.654933751,-0.234847993,-1.695471406,0.621370673,2.292448997,-0.882573843,0.259798706,-0.742971599,2.75423646,-0.397472143,2.329520941,-0.290001988,1.737127423,1.370338917,0.028287616,0.523670495,-0.741312206,-0.585826814,-0.179870144,0.749612987,-1.376720548,1.772569776,1.399897456,-1.561319947,1.392358184,2.166687489,-1.215218782,-0.480393827,-1.76406765,3.213371515,-1.757446885,1.919810653,-0.545216918,-0.075158499,-0.599875212,2.192434311,-1.621354342,3.013575554,-0.779482841,-0.804506481,-1.700464845,-1.308677197,2.341125965,1.108360529,-2.27880621,-1.833566546,1.414093614,-1.451967001,-0.550700009,0.858883381,-4.993712902,-0.390979886,-0.406315237,-2.142763853,0.571742415,-2.739896536
30.0,30.0,,0.430987179,1.307082295,-0.98773855,-0.922145009,0.14742218,-2.582954884,-1.989137173,-0.192917079,1.379785299,-0.471134216,-0.942747235,1.038872719,1.679042816,-1.39782238,-2.015162706,0.590216637,0.176720321,-1.716864705,-0.464103729,0.954115748,-0.390450954,-1.274143815,-0.677081347,-0.540096462,-1.209955812,1.294284582,0.856848955,-1.299317002,-0.109598793,1.209209681,-0.539101601,0.33651343,0.973737538,1.406190991,0.096576959,1.041745663,0.18852523,-2.977584362,-1.106884122,1.713975906,0.430437267,0.620275676,0.556185961,-3.507817507,0.969004512,-0.670479655,1.810685396,1.253401041,-0.419063091,-1.590993762,-0.427750051,-1.295202017,2.035451651,0.653988302,1.00627768,0.473171264,0.826302826,-0.614273906,1.674720526,-1.718683124
30.0,30.0,,0.069478497,0.986928523,-1.206664562,-1.395405531,-0.268282533,-2.802842855,-2.6083951,-0.049797647,1.855230927,-1.945376277,-0.589214206,0.914624393,1.043242693,-1.859091878,-1.930097222,1.598295689,0.778445244,-1.130772352,0.000846841,-0.08583647,-0.39639613,-0.789901853,-1.043833971,-0.150413513,-1.537516475,1.118652582,0.928869665,-2.008682728,-0.435779214,0.934893072,-1.663792014,2.070121527,0.216123089,1.237954021,0.665680766,1.807111979,-0.21800378,-1.541657805,-2.024729967,1.593416333,-1.027325988,0.64888823,0.841261029,-3.479479313,0.569706917,0.297553986,1.440763116,0.384688169,0.075921759,-1.448559284,-2.017104149,-1.419544458,0.928585231,1.855126619,0.19021216,0.631142616,0.89110297,-2.081956387,2.191381693,-0.824639976
30.0,30.0,,1.475339413,0.5785954,-0.47932443,-1.781950593,0.483018577,-1.51414907,-0.486026019,-0.581000388,0.729641438,-1.308315992,-1.032358408,1.641910434,1.102908015,-1.322868109,-0.494124562,-0.075817838,0.568755567,-0.933651865,0.021787073,0.950973868,-0.182752311,-1.281491041,2.451400757,-1.670589209,-1.58788991,1.482580304,0.439013362,-2.235114336,-1.748716354,-0.411067694,0.508123696,-0.724227428,-1.459040284,0.948704541,0.173442811,2.351232052,-1.440642238,-1.244138598,-0.83221817,2.022058964,0.799399197,1.432970285,-0.670798361,-1.118629813,0.743294656,0.075376295,0.387161165,-0.814166725,-0.914719939,-2.576031208,-1.147264361,-1.684876919,1.271582365,1.695428729,-0.146060318,0.398681492,-0.064132318,-0.434110224,3.017508268,-1.267999411
30.0,30.0,,0.56874913,1.681363344,0.161642015,0.667860985,0.275859207,-3.150292873,-1.118954778,-0.400145173,3.34697938,-1.187456846,-0.144329384,1.646001697,1.616302967,-2.107202291,-1.618417621,1.032660127,2.347371817,-2.337037563,-1.004679084,1.975860953,-0.090635233,-1.212677121,1.756246209,-1.602677584,-0.47081691,-0.352895945,2.918818712,-3.307154417,-0.690509796,1.147265673,0.158491224,0.99469322,0.943063557,0.710777521,0.116704531,0.001175165,-0.252676666,-1.480429292,-1.729227662,1.157396674,-0.348330498,0.607459128,0.816072822,-1.884566069,0.818764925,-0.270594031,0.290370852,-0.387001216,0.192279503,-1.1902771,-2.072463036,-2.138895273,1.891245484,0.870532334,1.990884423,0.356068671,0.770091772,0.349936157,0.671636701,-0.736822784
30.0,30.0,,-0.115923725,2.082297802,-0.584504664,-0.823143899,0.604352415,-2.929333925,-0.690171123,0.263329923,1.973653674,-1.907117724,-0.31353277,0.955438197,0.593006968,-1.924196362,-1.108357668,0.63664484,2.657045841,-0.97687012,-0.716829896,0.345105708,-1.370465159,-1.596663713,0.803696036,-0.962815881,0.282968909,0.51706332,0.95742476,-2.601705074,-0.116500512,-0.901429176,0.064158492,2.411701202,-0.153342411,0.175323203,0.128883392,0.426872283,-0.260364592,-1.215280294,-2.653387308,0.184933886,-0.890408039,0.649377525,1.517845154,-2.926281452,2.260658741,-0.014732497,-0.536248565,-0.253291428,-0.741706729,-1.804553866,-3.260420561,-0.738576412,1.521470785,1.300479293,1.352357149,1.637339234,-0.49640134,0.2495123,1.288456678,-0.997049391
30.0,30.0,,-1.999551415,0.651859403,0.698659062,-1.986361504,-0.070697457,-0.1468108,0.087177426,-0.681768894,0.428758383,0.102358788,-0.516065061,2.231836081,1.644360662,1.101022482,-1.241621375,1.838850856,-1.109397054,-0.140590146,0.46521166,0.143666103,-0.977539539,-2.432390928,0.175879285,-2.409140587,-2.69060874,1.706141472,0.223695666,-1.730110407,-0.104610972,-0.05768124,-0.247506917,-0.69172734,-1.052900553,2.955800056,0.98857677,1.937905669,-0.748821735,0.693747699,-0.382571906,0.008312209,0.42357406,-0.321119428,-1.47881031,0.19737944,0.20903942,1.494754076,0.509200573,-2.199564934,-1.746475697,-1.358924508,1.776746988,0.455899775,1.310972571,-2.867800474,2.6597054,-1.387175202,2.478240967,-0.773769736,2.673548698,0.105924755
30.0,30.0,,0.921128035,2.059102535,0.20951286,-0.70133394,0.84601897,-3.064480543,-0.707000136,0.486899704,1.91380918,-1.786974192,-2.009818316,3.032955885,1.351503253,-2.41055727,-2.867099047,0.268885702,0.906818271,-2.197257757,-0.734222531,2.891477823,0.46634379,-2.104031563,2.303585768,-3.370193958,-0.48077935,0.440209955,3.011626482,-3.532670021,-0.167995259,0.985723972,0.088660635,0.769526899,-0.204121917,-1.135128856,-0.176524475,-0.234704182,0.230566323,-2.901761293,-1.066084862,0.797901154,-0.042571694,1.059025407,2.525012255,-1.830362201,0.887889326,-0.25360024,0.046884634,-1.432067156,0.230320036,-0.829550028,-2.630107641,-0.831816554,1.082301736,1.97483778,0.602189183,0.440683931,-1.022433758,-0.273103923,3.181877851,-0.312009275
