Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,feature_36,feature_44,feature_60,feature_102,feature_113,feature_117,feature_143,feature_178,feature_201,feature_209,feature_219,feature_233
1,1,,1.653002024,-0.984299302,-2.236636877,-0.036828183,0.462098569,0.665527999,0.54463166,-3.216904163,-1.264114618,2.301641941,-0.71122843,0.930207849
1,1,,1.428310275,-2.016775131,-1.206773758,-1.03966105,-1.216211557,0.682862878,-0.168369099,-1.982969403,-0.588542342,1.839839458,-1.870562673,0.450546443
1,1,,-0.197278216,-1.103152514,-0.360206485,-0.248386979,-0.681792855,-0.581400514,1.325622559,-1.900542021,-1.393053532,1.2579211,-0.251147121,1.600522399
1,1,,2.954492807,-3.262249231,-0.935234666,-0.578660071,-1.714708447,1.156561375,2.334507942,-0.73503226,-0.267766923,1.771542788,0.905306399,1.37834394
1,1,,0.379189044,-1.888382435,-0.036294229,0.147182837,-1.650495768,1.13197279,1.501173258,0.403309911,-0.25377354,1.752112627,0.422891468,-0.237159401
1,1,,0.369304329,-1.515076995,-1.120619297,-0.359165311,-1.653193235,0.919641018,2.022249699,-1.07163465,-0.440769941,0.576328158,-1.104673147,-0.599021316
1,1,,1.072034717,-3.059809685,-1.390517592,-1.285890698,-2.090679884,2.221858501,2.014782429,-2.167700768,-1.665779114,1.338324666,0.311943889,-1.169319868
1,1,,0.500390768,-1.786881685,-1.369607329,0.221539542,-1.223620296,1.487510681,0.909249842,-0.369916946,-0.007037989,1.571013689,-0.299574852,-0.022191009
1,1,,0.075915232,-2.447656155,1.124277353,-2.759881496,-2.657857418,0.47481364,1.722438216,-0.45969972,1.692195535,0.572657466,-0.943778515,1.347224593
1,1,,0.691438794,-2.126321316,-2.065490484,-0.458057076,-2.772417784,0.835287511,1.281378269,0.61771667,-1.266663551,0.514570296,-1.715174794,0.772106528
1,1,,0.108452775,-1.921730757,-0.899675071,0.697646976,-2.346057177,0.519105077,-0.026398566,1.600290895,-0.740125358,1.703820348,-0.665571034,2.351792812
1,1,,2.733029366,-2.540760279,-0.47430706,0.882008195,-1.06561327,0.318903923,3.081202984,-0.254269779,-0.727373123,2.090729713,0.642758906,-0.112282038
1,1,,-1.606191516,-1.627704144,-0.154833689,-2.444140434,-1.370678425,-1.450066805,0.637716174,-1.120749474,0.324465036,0.409800023,0.463027954,-1.272731781
1,1,,1.696884155,-1.376309752,-0.717321694,1.013023496,-2.359716415,0.359784514,0.45759061,0.185621455,-0.156758189,1.646901965,-0.514528334,1.686706066
1,1,,1.747169375,-2.641270161,-1.55228436,1.221596241,-1.390537143,0.327850997,1.098499656,0.583584964,0.288517237,2.230679274,0.783606887,1.614763856
1,1,,0.345542133,-1.158662438,-1.548442125,-3.355080605,-0.139868855,-1.307067037,1.611487269,-0.541601777,1.082415104,0.66502589,0.655650735,3.650147438
1,1,,-0.142928272,-2.406591654,-1.243850946,-0.683596253,-0.330792189,-1.301936865,1.294465303,-0.345714837,-0.195594683,0.086415611,0.310156733,0.698966622
1,1,,-0.90550369,-0.795101464,-1.192090988,-3.000395298,-0.830769539,-1.047936797,0.906767547,-0.235615596,-1.182234764,-0.243868902,-1.123057723,0.624517858
1,1,,-0.561911166,-2.219780684,-0.551590383,-0.646630287,-0.934778988,-0.140681311,0.617114842,-2.135074615,-0.167612419,0.650374413,0.035368849,0.373462945
1,1,,1.770923853,-0.919509768,-2.584265232,-2.918426514,-0.151178598,-0.753984809,2.0570755,-0.98390758,1.398810625,1.507225394,0.438231856,2.61136055
1,1,,-1.400922418,-2.395690441,-0.200149566,-3.216146708,-1.461687088,-1.73362875,1.726746082,-0.918822587,0.825157404,0.066114917,-0.848643601,0.913214982
1,1,,0.185539559,-3.738268852,-0.568417966,0.121004082,-1.857159972,-0.308665186,0.745418727,-0.691745222,-0.10149774,1.10711956,0.158735096,-0.814866662
1,1,,1.684816241,-4.16668129,-0.531020045,0.946138263,-2.730368137,0.492402107,1.639060736,0.730342209,0.290771425,1.296853423,-0.196578085,0.567787409
1,1,,2.474132061,-2.408182859,-0.849144518,-0.046095796,-0.213767037,0.081438288,1.113762856,-0.165832579,2.011305094,1.051482439,0.601125836,0.958129764
1,1,,0.262655258,-2.328986883,-1.357285619,0.660281003,-1.210935473,1.153419495,-0.206622049,-0.138330087,0.873395205,0.713785887,-0.720239162,2.168445826
1,1,,2.900298595,-3.223096132,-0.814183116,-0.165840343,-2.7261374,-0.973811626,1.256792545,-0.005019188,0.100340128,1.118499994,0.550440133,1.838033557
1,1,,0.723725736,-3.004511356,-2.149715662,-0.052512933,-1.263119102,0.606499851,1.196237564,-0.508672774,-0.593312562,1.44422853,-0.134214908,1.23767221
1,1,,3.105125666,-4.035834312,-0.779831171,1.837775588,-3.63323307,-1.489245653,0.816658914,-0.012552605,-0.128673673,0.219398201,0.645750046,1.426329613
1,1,,0.999878883,-2.955751419,-2.538534641,-0.225183204,-1.090220928,0.701174736,0.937787592,-0.572762847,-0.359071702,1.816001773,0.848071635,0.505146444
1,1,,0.657060027,-1.714432001,1.261959791,-1.424450994,-0.295441389,-1.375274301,0.872301161,2.082518101,1.122421265,0.60635221,0.132326871,0.369198978
1,1,,0.720009744,-3.257451296,0.875247955,-0.655290902,-1.593250155,-0.415941477,2.036890507,-2.455592394,2.804922581,-0.656180978,-0.835653126,-0.342007101
1,1,,-1.258788109,-4.446778297,-1.206956863,-1.443068504,-1.367879748,-1.713238716,1.339572549,-2.501563549,2.043805122,0.176086575,-0.465039492,-0.798909485
1,1,,1.419769645,-2.200713873,-2.073245525,0.278132051,-0.763106644,1.120724797,0.212497368,0.293127328,-0.149884149,1.647811651,-0.178803191,2.050023794
1,1,,1.684782982,-1.86572361,-1.261692047,-0.96662569,-0.176917776,-0.748779893,0.684996188,-2.148788691,0.381366879,2.14763093,-0.273191631,1.463030815
1,1,,0.679243147,-2.659132242,-1.952771306,-1.681666255,-0.659767568,-0.35312596,0.230825424,-1.601728797,1.217760086,0.886539698,-1.659403443,2.114026546
1,1,,1.041949987,-2.346198082,-1.696470737,-0.326259851,-0.270525813,0.639399886,1.482790947,-2.641461849,-0.493561298,0.543390751,-0.335288286,0.525396049
1,1,,3.583059072,-2.524258614,-0.798624158,-0.984214127,-1.567356706,-1.701639175,-0.659594417,-2.594592094,0.523879707,1.550673008,-0.397098392,2.241904259
1,1,,0.011709834,-1.686543107,0.351338893,-2.082765102,-2.272283077,-2.333170414,2.079525471,-1.615746737,-1.305606484,1.602520347,-0.766067088,0.317664325
1,1,,-0.366692871,-1.375819445,-0.533278346,-1.566285849,0.003818108,-0.005461644,0.89848876,-2.692680359,-1.539002895,1.485066772,-1.281384826,-1.472317934
1,1,,1.015894175,-1.422815442,-1.68706429,-1.197908282,-0.107765228,-0.012452126,-1.081221461,-2.866075993,-2.222674608,0.331667721,-1.873223662,-1.735263348
1,1,,1.516770124,-1.570475101,-0.556140244,-1.236039877,-0.386551201,-0.652910173,-0.89273411,-1.876557589,-0.258041024,1.408018112,-1.512593865,-0.520564556
1,1,,1.302152157,-1.543306947,-1.780028224,-0.213832363,0.44762373,-0.3183451,1.31219244,-2.170855284,0.012276857,1.604001164,-0.452195972,2.460941792
1,1,,-0.473357737,-0.755159438,0.171646625,-3.07212615,1.216139436,-1.303902268,-1.083165765,-1.7425071,-0.34547174,1.0542382,-1.372916698,-1.022849441
1,1,,0.441131473,-1.39566195,-0.378058493,-0.922345042,-1.718639135,-0.947674215,1.77260828,-2.139104128,-1.088552237,0.628426194,0.083921812,2.208262205
1,1,,0.398228765,-3.805801868,-2.240339041,0.033968624,-0.771900296,-0.129344612,0.11486242,-2.213257313,0.816985905,0.164715737,-0.21999675,1.190284371
1,1,,0.475015372,-2.878579378,-1.746860623,-0.740415454,-2.531609535,-0.409210652,-0.065479517,-1.885273457,-0.378931165,0.784760833,-0.451756686,-0.066728041
1,1,,0.637634337,-2.67942524,-1.880024076,-1.051963687,-0.611406624,-0.244191349,1.498446226,-2.325868368,0.337402612,1.577616453,0.212812379,1.833126187
1,1,,2.449617147,-2.273447514,-2.122347593,-0.00101271,-0.843925118,-0.848143935,0.828636229,-3.053602934,-0.078352034,0.258158475,-0.466311187,2.002663851
1,1,,1.812162042,-3.053676367,-1.477772832,-1.332572579,-1.595057726,-0.244515955,1.109324336,-2.281644344,-0.33868131,1.773877859,1.01589489,2.870740652
1,1,,1.201865554,-1.962541938,-3.172128677,0.158476561,-0.296760798,0.091899142,1.921954155,-0.974659204,0.053188443,0.783492625,0.805430532,1.590356946
1,1,,1.965383649,0.779899597,-1.427743316,0.375365734,0.598324299,-0.160149902,1.116548657,-1.39776206,-1.909249902,1.28496778,-0.233915925,0.831536472
1,1,,0.895758331,-2.074101686,0.304201573,-0.468131185,-2.21623683,-1.898528934,2.033264875,-1.658872366,0.810217738,-0.561477244,-0.183719963,0.213640273
1,1,,2.335546255,-2.066510677,-3.044975519,1.632410884,0.684054315,-0.670573294,1.607959628,-1.179682732,-1.344694018,0.782924891,0.209569827,1.706895232
1,1,,1.302380681,-2.814968586,-0.577068686,0.49438864,-1.655553818,-0.429348052,0.918479681,0.390008211,-0.264832854,0.644484222,-0.409278035,1.041538954
1,1,,1.171293616,-1.212406754,-1.918936849,0.609727859,-0.716351271,0.139091924,0.141141921,-1.301686287,-0.036491789,1.00928092,-0.126886249,2.168547153
1,1,,1.850599051,-2.078664541,-0.109868407,0.220325902,-2.233453035,-1.099569798,-0.184077144,-0.171288207,0.094889179,0.575895965,-0.99710393,0.02184646
1,1,,2.812951088,-2.868182182,-1.811859727,-0.074707702,-1.379953861,-0.168591142,1.50180769,-1.475242734,-0.655016243,0.967268467,0.853168249,1.064480186
1,1,,2.135938168,-2.091416121,-0.589028597,0.887735665,-2.742519617,-0.436988324,1.70850575,-0.689854085,-1.687002063,0.924238086,0.154130086,0.882302344
1,1,,0.358710527,-2.307388306,-2.619556904,0.010018375,-1.503944874,-0.600673676,0.779091537,-2.122410297,-0.636493325,0.220661476,-1.234571815,0.437527895
1,1,,0.63667953,-2.380736351,-0.197515234,-1.449353099,-2.206444025,-1.289475322,1.240047693,0.222035334,0.839317262,0.056917448,-2.095402956,1.134941339
1,1,,1.800302267,-2.178073883,-0.803950131,0.448126912,-0.942982316,0.068528295,1.762240887,-0.205973759,-1.819694757,1.402165651,1.470048189,2.058001757
1,1,,1.393415809,-2.661412001,-0.374052763,-1.489241004,-0.846833229,0.39769733,1.86283052,-0.255518287,0.564362228,2.127262831,-0.200486854,1.584851742
1,1,,0.284028649,-1.079373121,0.64712429,-1.203014016,-1.230264068,-0.180560678,2.432570934,-1.822881222,-1.179010749,0.267615199,1.362394691,1.238774896
1,1,,1.490455985,-2.206375599,-1.113203764,-0.535378218,-1.453691125,-0.438673377,2.091191769,-1.84529984,-1.260143757,0.942953467,-0.564482808,-0.937492788
1,1,,2.561524153,-1.89783287,0.183501154,0.037359379,-2.615942717,-0.654800773,1.719414949,0.329936385,-2.038280964,0.605647743,-1.007418156,-0.163492694
1,1,,-0.484665632,-1.390812278,-0.287834644,-2.414237261,-0.903242707,-1.041730642,0.383287519,-2.327048302,1.484022856,0.342348933,-0.529836595,-0.803640842
1,1,,0.396305263,0.09701331,-0.719672263,-2.123902082,-1.231747746,0.271363139,0.492192417,-1.655214548,0.770804048,0.806073606,-2.28433013,2.257217407
1,1,,-0.664980769,-1.06776917,-0.497332335,-1.74668622,-0.82115972,1.35503602,0.804751575,-2.695424557,0.056251772,0.461319208,-1.93647027,0.335358948
1,1,,-1.113118052,-2.368778229,-0.972019553,-1.919731855,-1.162125587,-2.522233248,0.574986815,-4.461375713,1.398794651,0.992899776,-2.283655405,0.399682015
1,1,,2.339656353,-0.854683697,-2.2544837,-1.781173706,-1.557247877,-0.680531025,1.014421225,-2.661973238,-1.148821592,1.937074304,-1.033352375,2.257455349
1,0,,-2.962594748,0.29343453,-0.405511498,-2.225688457,1.753410816,0.186480239,-0.60740751,-2.831041098,0.100053854,0.25720194,-3.157898903,-0.935166299
1,1,,-0.881913781,-1.00237906,-0.792558134,-2.208174944,0.237106264,1.703132153,-0.695971966,-2.832976341,0.862512648,1.016459703,-2.221995354,-0.24938111
1,0,,-2.533250093,-0.372172982,0.19578816,-1.738296747,1.27835691,2.254230738,-0.730240405,-2.823423386,-1.075704932,2.058742762,-2.462321043,-2.003143787
1,1,,1.144508362,-0.147013843,-1.533691645,-0.505753875,0.27011317,0.285982192,1.053795338,-2.796521902,-0.329420984,2.751918554,0.215311691,1.07091403
1,1,,-1.611449718,-0.973681509,-0.58336848,-3.095927,0.067997798,0.351544917,-0.156251684,-2.819369078,-1.096185923,1.530099154,-1.359614611,0.438425839
1,1,,0.42192632,-1.598573923,1.7383883,-1.879744053,1.847164512,0.642455637,-1.416098833,2.627485037,0.754676998,0.545136273,-1.221417069,-1.794677734
1,1,,3.202581167,-2.390667915,-0.039590333,0.607280314,0.211707413,1.279959083,-0.09158469,-1.561718345,0.915968657,1.510268211,1.211694241,-0.175331682
1,1,,1.958783031,-0.978860497,0.582743526,-1.029857278,0.79647696,1.135431767,-0.77973789,1.148038507,0.068612918,0.371322095,-0.521043181,-1.036380649
1,1,,2.603907585,-1.393262029,2.507442713,-0.092073761,1.351550341,-0.361026317,-0.547249258,-1.108756185,2.220017195,1.072823048,-1.300765753,1.535077691
1,1,,-0.17755428,-0.555674314,0.965032458,-1.604798079,2.033934832,0.715183139,-2.026594639,2.764313936,1.744573355,1.848423362,-2.118962765,0.221832797
1,1,,0.374547005,-1.434358239,-0.989864826,-1.737284303,-1.257522106,1.257881641,-1.035974741,-1.447167039,0.522592962,-0.340475053,-1.288184524,1.122142315
1,1,,1.207248926,-3.169424057,-0.301696211,-1.591507792,0.546684563,-0.378868997,0.351278663,-0.890843749,2.752978802,1.893528938,-0.505424321,-0.335858256
1,1,,2.340324163,-1.814618826,0.592851996,-0.612047374,-0.848697782,-0.168292582,0.058070809,0.255780756,3.760092974,-0.312722713,1.080013514,0.51024586
1,1,,3.079711914,-2.907568455,-1.013996601,0.138508439,-0.755152225,1.489374042,-0.308551252,0.373168349,1.60897994,1.143967748,1.123485804,0.773091853
1,1,,2.156097651,-1.048028588,-1.499475598,-1.139368653,0.588505507,0.679991186,0.275313288,-0.224229038,-1.527619004,0.5010432,1.007194638,2.36311841
1,1,,0.837320447,-3.480985641,-1.41537714,-0.607057512,-3.31905365,-1.02742815,0.748181522,-0.716739953,-0.474635392,0.40664494,0.156301886,0.630498052
1,1,,1.379281282,-1.14089787,-1.15018332,-3.010878086,-0.586735964,0.121185988,1.492327929,-0.855903089,-0.99763304,1.04034853,-0.588544607,0.973681867
1,1,,-0.209337428,-1.467248082,-1.40713501,-1.825389147,-1.813882232,1.70857501,0.866217792,-0.083487988,-1.141345739,1.164321899,-0.620999277,0.5963009
1,1,,1.468138814,-1.526243687,-3.511388779,-1.872980475,-1.04729259,0.202444375,1.581067681,-0.777904749,-0.755372643,0.666962504,0.633697927,1.372055292
1,1,,-0.220280111,-0.840100825,-1.467244864,-1.409899712,0.413521379,1.285520792,-0.378104091,-0.729881644,-0.685952365,1.556729078,-1.093713164,0.791519344
1,1,,0.884708285,-2.124749899,-1.959821939,-1.147509813,0.413624763,0.180140629,2.869874001,-0.151817754,0.123456128,1.741772175,0.050927226,2.513061285
1,1,,-1.869445324,-0.605152369,0.456112951,-2.562363625,-0.797127604,-0.664672732,1.34243083,-2.305488348,-0.114447102,-0.121352129,-0.132779881,-1.481854916
1,1,,0.261938035,-0.723388672,-1.57868576,-1.496572614,-1.365087032,-0.628158867,0.781996906,-1.100580215,-0.968857765,1.525887847,-0.927369297,1.32848537
1,1,,1.03804934,-1.855531096,-0.33175227,-0.492450148,-1.453601599,-0.005396451,1.749433517,1.742296934,1.191352844,0.72900933,-0.582759023,2.638789415
1,1,,0.327234149,-0.66407907,-2.538780689,-2.467736244,-0.389187455,1.42783618,0.228579938,-0.530291319,-1.449131608,1.605995417,-0.810193598,0.532762468
1,1,,0.574327648,-0.962943614,0.257707924,-2.847546816,1.052138329,-0.661971748,0.735934138,1.501092792,1.316858172,2.422396421,0.110062256,2.413013458
1,1,,1.436103821,-2.241887331,-0.437616497,-1.308001399,-3.619565964,0.280899167,2.713544846,1.380123138,0.220352694,1.636723399,0.116241418,2.918497324
1,1,,1.805052996,-0.763952315,-0.512838483,-1.851979017,-0.281727165,-0.574656606,-0.019096375,2.447035313,0.735545099,2.678476334,-0.643454194,3.008471012
1,1,,-0.859809577,-1.432348728,-0.449572742,-1.924675345,0.315767318,-1.357894182,0.250275314,-2.047971964,0.436663955,1.803977251,-0.331354797,0.138676852
1,1,,0.66402477,-1.181104422,-1.825274587,-2.189672232,-0.035429046,0.265100121,0.306458235,-0.321552664,-1.003344417,0.765579462,-1.348505616,1.509740472
1,1,,2.10359931,-2.620216131,-1.22118938,-0.411674887,-1.728705049,-0.399321765,0.802459061,0.238709763,0.746843636,0.083472729,0.234054193,0.929887593
1,1,,0.154234067,-3.526375294,-0.023983134,-1.932725072,-3.138531685,-3.10342145,2.615189075,0.860782504,1.055055022,0.389621437,1.197132707,-0.252318978
1,1,,0.457866937,-2.376654863,-1.694426417,-1.934976697,-0.724129438,-0.200288236,0.194026113,-0.451215982,-0.162781656,0.721436799,-0.659318626,0.976121187
1,1,,1.41831255,-3.143791199,0.200872853,-2.164625406,-3.005502462,-1.593081117,3.085416079,2.065360069,1.973197937,0.425853878,0.204388931,2.00970006
1,1,,2.01507473,-2.653996944,-3.185245514,-2.142178059,-1.116784096,0.63247329,-0.583951712,-0.898047566,1.180928826,0.022138327,0.758336782,1.001446724
1,1,,0.52261126,-2.448296547,-1.571845412,-2.21594286,-0.862855613,0.118550539,-0.167573214,0.347309828,0.523239732,1.597958684,-0.931706011,0.406702876
1,1,,1.701285362,-3.130639315,-2.074542522,-1.190668106,-1.856596828,1.272405505,1.335292816,-0.123702593,1.953713298,1.686690092,0.400035411,1.350494385
1,1,,1.060808063,-1.058079243,-1.724722266,-1.203963161,0.284153789,0.546956241,-1.309492707,-0.406314999,0.4822447,0.490004927,-0.094153799,2.33902669
1,1,,2.247494459,-0.81865263,-1.400047183,-2.287381887,-0.830731094,1.239324689,-0.714788675,0.305759847,0.752599657,1.343460679,0.22129555,1.828878403
1,1,,-0.841628969,-0.76390183,-0.802559316,-0.953327835,-0.510243773,-1.41118288,0.252369642,2.519983768,-0.972470641,2.786303043,-2.111189365,2.804812193
1,1,,1.085754633,-1.235923052,0.347152323,-1.360078454,0.10855794,0.173744664,1.070699692,1.806084514,0.086508751,2.249884367,-0.588538349,1.501904368
1,1,,1.883402705,-1.830671906,-1.689042449,0.171331063,-0.684408963,0.505028009,2.19282341,-1.020086765,0.585428417,2.695264578,0.03432963,1.01426053
1,1,,1.376945019,-1.26220417,0.067110784,-1.918209076,-1.185672045,-0.449313909,0.851093888,-3.336222887,-0.384958684,0.385400772,0.084766552,0.413425535
1,1,,0.893120587,-1.466428995,-0.173139915,-2.628561258,-1.45287478,-0.676612854,0.584463239,-2.725073576,-1.179743648,-0.134521648,-1.110150099,-0.587490857
1,1,,0.217233062,-1.373610616,0.635916591,-2.916591167,-1.355690122,-1.519821167,-0.155693159,-1.790510893,-1.049830317,1.142200947,-0.4502092,-0.306343883
1,1,,0.198160231,-0.747682631,1.110877514,-0.4400343,0.264752418,0.159289494,0.853746831,2.386443853,0.419007421,1.961755395,-1.153067589,2.541741133
1,1,,1.728102207,-0.287129283,-0.489764631,-1.246614218,-1.015452385,0.801787615,-0.629660547,-2.626102924,-1.687304378,0.913029313,-1.311754942,-0.053858787
1,1,,1.002475381,-1.034830689,-0.291624576,-0.673075557,0.082271382,-0.865368128,0.096945681,-1.623042345,0.083309993,0.209530115,-0.611902177,-0.564837575
0,0,,-2.475940228,0.215375617,-0.365904927,-2.848400593,2.228918076,1.169064045,-1.584961653,-1.968961954,-3.307749271,4.19469595,-1.99903667,-2.050427675
0,0,,-1.923060894,1.236836791,1.083003879,-1.661714315,1.285206795,1.425544858,-1.6426332,-0.583125234,-2.345036745,3.272583008,-2.203781843,-1.852441549
0,0,,-1.410831332,0.034431241,-0.301983595,-2.001063108,1.228856802,1.968498111,-1.158566833,-2.125821114,-2.340929031,4.009349823,-2.57527566,-3.592252254
0,0,,-0.188077629,0.074357994,1.962380767,-2.43607688,1.578403354,0.979581058,-0.899686277,-2.015642166,-0.966286242,2.759441376,-2.972162962,-2.994624615
0,0,,-0.538332164,0.780095041,-1.266524315,-2.77021265,2.742002249,0.13002196,-1.141993165,-3.004184246,-1.745989084,3.433072567,-1.424016476,-1.398338437
0,0,,-2.205918074,-0.773696065,0.603310049,-0.76358825,2.07676959,1.623469949,-2.744196415,-1.520025253,-1.095140576,3.493455648,-2.565374851,-1.707928538
0,0,,-0.387852103,-0.020131193,2.134778261,-1.960727692,0.272087842,3.134689569,-1.261830926,-1.432830691,-1.370562077,2.842622042,-2.366008997,-3.604767799
0,0,,-0.398563564,0.638291419,-0.384132057,-1.789301991,3.117439747,2.433326483,-1.719502807,-3.642498732,-1.937998414,3.428055048,-1.502141118,-3.673614264
0,0,,-1.898113251,0.611179113,0.991987944,-1.96187377,1.302125573,2.577586412,-2.059036493,-1.560782909,-2.03467536,2.804696321,-1.293706775,-3.256749153
0,0,,-0.742971599,-0.397472143,1.370338917,-1.376720548,1.392358184,2.166687489,-1.757446885,-1.621354342,-1.700464845,2.341125965,-2.27880621,-4.993712902
1,1,,1.038872719,-1.39782238,-1.716864705,-1.209955812,-0.109598793,1.209209681,0.096576959,0.430437267,0.969004512,1.810685396,-0.419063091,1.00627768
1,1,,0.914624393,-1.859091878,-1.130772352,-1.537516475,-0.435779214,0.934893072,0.665680766,-1.027325988,0.569706917,1.440763116,0.075921759,0.19021216
1,1,,1.641910434,-1.322868109,-0.933651865,-1.58788991,-1.748716354,-0.411067694,0.173442811,0.799399197,0.743294656,0.387161165,-0.914719939,-0.146060318
1,1,,1.646001697,-2.107202291,-2.337037563,-0.47081691,-0.690509796,1.147265673,0.116704531,-0.348330498,0.818764925,0.290370852,0.192279503,1.990884423
1,1,,0.955438197,-1.924196362,-0.97687012,0.282968909,-0.116500512,-0.901429176,0.128883392,-0.890408039,2.260658741,-0.536248565,-0.741706729,1.352357149
1,1,,2.231836081,1.101022482,-0.140590146,-2.69060874,-0.104610972,-0.05768124,0.98857677,0.42357406,0.20903942,0.509200573,-1.746475697,2.6597054
1,1,,3.032955885,-2.41055727,-2.197257757,-0.48077935,-0.167995259,0.985723972,-0.176524475,-0.042571694,0.887889326,0.046884634,0.230320036,0.602189183
1,1,,1.725156903,-2.122411966,-1.244565368,0.698263168,-0.917051911,0.860220075,1.401693225,1.849662781,-0.103425048,2.379794359,-0.066495232,2.367827892
1,1,,1.585053682,-2.372353554,0.207352251,-3.193277359,-1.575901031,-0.781294882,0.93753773,1.439502358,1.387690306,2.149134398,1.418887496,-3.12721777
1,1,,2.752918243,-3.063901424,-1.807228446,-0.645738482,0.797771513,0.32536611,0.605780184,-0.644489884,2.105354309,0.4615556,0.114794731,0.264124691
0,0,,-4.067060471,2.053375483,1.579027772,-3.442318678,2.972280502,1.831181288,-0.93783468,-2.345817804,-1.672217727,-0.290864944,-3.478977442,-4.821306705
0,0,,-0.187492117,1.691228151,0.496733159,-0.791549921,2.03249979,3.219003201,-2.126266003,-1.948896289,-2.324206114,1.376161456,-1.95892787,-3.008097887
0,1,,0.280973494,1.483768582,-0.189923659,-0.794662833,1.977595448,1.080866694,-0.445097595,-2.743571043,-3.690656185,-0.76282382,-1.70900321,-2.163542509
0,0,,-0.929661572,0.942774653,0.134924322,-2.796595335,1.24426055,1.532332778,-0.665691674,-2.925456047,-2.490581036,2.908366919,-2.495385408,-1.504367709
0,0,,-0.450306028,0.64293313,1.53364861,-1.689036727,0.022217242,0.556205332,0.243775994,-3.16250968,-1.075175405,2.046485901,-1.217745185,-2.31639266
0,0,,-1.270151019,2.240998507,1.10670352,-3.292114258,1.947412729,1.330888033,-0.365381449,-3.438219786,-2.17436552,1.373877287,-3.779521942,-3.032970428
0,0,,-1.79150188,2.948862076,1.287285447,-2.007947445,3.637634039,1.841074944,-1.062427044,-2.769866943,-3.855527163,1.967747092,-2.706762075,-4.595061302
0,0,,-2.859800577,2.691765785,0.850951612,-1.686705351,2.463957548,0.765045166,-1.655314803,-0.602606773,-1.539002419,1.611788511,-2.782884836,-1.772184968
0,0,,-0.91460681,1.689950466,-0.316005081,-2.384619713,2.531883478,0.386393815,-1.049951434,-2.992383003,-3.442167997,2.368260384,-2.589549541,-2.739884377
0,0,,-3.142918348,2.052035809,2.11590147,-2.55510807,2.015948296,1.076920748,-1.230517268,-4.482517719,-2.713882208,3.052641153,-2.996227503,-4.262729645
0,1,,0.583783507,1.374249339,-0.406455249,-1.076999307,1.848702908,1.648446918,-0.908613622,-1.440700293,-1.857205033,0.389615208,-1.242735386,-1.418491483
0,0,,-0.063551456,1.75249052,-0.527483881,-0.966323137,2.622128248,1.924088836,-1.221940398,-3.095083952,-2.457564354,2.632265329,-2.340573549,-3.702279568
0,0,,-2.440425396,1.615942597,1.44112885,-3.634507895,1.952471972,-1.117393732,0.180645376,-3.71124506,-1.829482675,2.78824544,-2.717101097,-1.472234249
0,0,,-1.364228606,0.860479772,0.080734365,-2.13558054,-0.163845167,0.507131696,-0.890236914,-4.532411575,-1.755259037,2.97868371,-2.783144951,-2.991777658
0,0,,-1.864333153,2.511471033,1.000185847,-3.09173584,0.750819325,0.860797882,-1.200864673,-3.809580564,-3.86874485,2.426287174,-3.364979029,-1.868802071
0,0,,-1.598014832,1.586529851,1.254497051,-3.019381523,2.766443253,-0.75443095,-1.050504923,-4.585846901,-1.302527666,2.29261899,-1.750495434,-2.795050383
0,0,,-0.217359468,2.216514349,0.357506275,-1.830964684,3.228137732,2.318389654,-0.525571942,-3.487052917,-1.982405782,2.701284409,-0.589603066,-4.26478529
1,1,,0.190150872,-2.29238534,-0.252205431,-1.207565308,-1.219048262,1.446843624,0.71108526,-1.223041773,0.084976397,2.119323015,-0.882297814,-0.90504241
1,1,,0.788015306,-1.474909544,0.605423629,-0.84283483,0.869885564,-0.784292817,1.418126822,-0.21083352,0.001115587,2.254702806,0.195001245,0.765600264
1,1,,0.718755305,-0.704520226,-0.287230641,-1.254259706,-0.985301912,-0.610070109,-0.479209363,0.34208113,1.886104703,2.304185152,-2.04813695,1.939667702
1,1,,2.002686024,-2.917499781,-0.855110586,-0.533344328,-2.803115845,-0.173887104,0.443786174,-1.583447337,-0.462022513,1.798105717,-1.038977742,0.611064851
1,1,,3.604042768,-2.178281546,-2.1335361,-0.534154594,-2.085081339,0.82601577,0.40885058,-1.095671058,-2.244301558,2.292623758,0.348060846,1.726513267
1,1,,1.947196364,-2.333521366,-1.405478835,-0.06573949,-2.751832247,-0.045080122,0.143879145,0.447843015,-0.02257794,2.468879461,-0.387624621,2.394940138
1,1,,2.264938116,-1.914545298,-0.497842997,0.533041358,-0.249005869,0.187722921,0.154273346,-2.385895252,-1.425950766,2.013757944,1.239747763,0.838854253
1,1,,0.818937361,-3.012072325,-0.502322912,0.189913616,-2.806897163,-0.47173062,0.467128068,-0.620853066,-0.706592798,0.631329417,-0.922049463,0.386973023
1,1,,1.180794477,-2.828172207,-0.563872874,-1.698781371,-2.427185297,-0.887817979,1.308931708,-0.01585687,1.225376248,1.250252485,0.184816301,0.077143952
1,1,,2.517319918,-2.013752222,-1.289727449,-2.125183105,-1.405331135,0.968547344,-0.990267158,-2.922226906,-2.040086269,1.748090625,-0.097360775,0.717678308
1,1,,2.500980854,-3.21138072,0.17879723,0.884572625,-2.201445818,-0.198523641,2.038490534,-0.733976424,-0.557367921,1.582402468,1.77148509,1.599260569
