Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,feature_15,feature_24,feature_26,feature_30,feature_35,feature_36,feature_38,feature_44,feature_58,feature_60,feature_63,feature_93,feature_97,feature_99,feature_102,feature_113,feature_117,feature_128,feature_143,feature_160,feature_168,feature_178,feature_182,feature_189,feature_201,feature_207,feature_213,feature_219,feature_223,feature_227,feature_233,feature_244
6,6,,-1.659991264,1.012335181,0.10068997,0.309653699,-0.219694525,-0.187492117,-2.613232136,1.691228151,-0.650953829,0.496733159,-1.401325464,-0.598137796,-0.437497765,1.064604044,-0.791549921,2.03249979,3.219003201,-1.171350241,-2.126266003,0.217054129,2.432697296,-1.948896289,1.856329322,1.427649498,-2.324206114,0.732448816,-1.075798869,-1.95892787,2.512505293,-0.83273381,-3.008097887,-0.547119617
6,6,,-2.57192421,2.138118982,1.935070276,0.607622862,-0.355020225,0.280973494,-2.174167871,1.483768582,1.554656982,-0.189923659,-1.457776189,0.554608047,0.895971537,0.717970192,-0.794662833,1.977595448,1.080866694,-0.745351613,-0.445097595,1.669155598,1.185111046,-2.743571043,2.257475615,1.517727494,-3.690656185,-0.044062223,-1.347466588,-1.70900321,-0.271096945,-0.680667341,-2.163542509,0.165344611
6,6,,-2.178198814,0.187369779,0.337783307,-1.49356997,3.065534115,-0.929661572,-2.107811928,0.942774653,0.261204511,0.134924322,-0.902931392,-1.261613131,-0.240337208,-0.345626652,-2.796595335,1.24426055,1.532332778,-0.969416857,-0.665691674,2.241811514,-0.333790272,-2.925456047,1.720440149,0.993267179,-2.490581036,-1.714131474,0.355420381,-2.495385408,1.728756309,0.334662706,-1.504367709,0.879519224
6,5,,-0.611834228,0.438813359,0.538040161,-1.109754205,2.271170616,-0.450306028,-3.851755381,0.64293313,-0.394303888,1.53364861,0.059621081,-2.123318434,-0.14478302,0.461572766,-1.689036727,0.022217242,0.556205332,0.227012858,0.243775994,3.285145521,1.02807641,-3.16250968,3.004754305,-0.635819614,-1.075175405,-3.909843445,-0.974130988,-1.217745185,1.819602132,1.540740728,-2.31639266,0.674025178
6,6,,-0.924188197,1.322098732,1.071321845,-1.992220521,0.922169566,-1.270151019,-3.299215317,2.240998507,1.436182022,1.10670352,-0.626966178,-1.310967565,0.24642171,0.188202858,-3.292114258,1.947412729,1.330888033,-0.295476913,-0.365381449,1.85367465,3.583003521,-3.438219786,2.64989996,0.893423915,-2.17436552,-2.765222788,0.238067299,-3.779521942,2.11254096,0.134858698,-3.032970428,0.071085773
6,6,,-3.140132904,2.947536469,1.089897156,-1.282168984,1.072722912,-1.79150188,-2.710512877,2.948862076,2.594074249,1.287285447,-2.080926657,-0.559802413,1.220830798,0.022758404,-2.007947445,3.637634039,1.841074944,-0.315914065,-1.062427044,1.03205514,0.761107445,-2.769866943,1.657265186,1.917481422,-3.855527163,-2.656235456,0.243741155,-2.706762075,1.494928718,0.317192644,-4.595061302,-1.294992328
6,6,,0.749708474,0.783125341,-0.943371236,0.403925657,0.284761041,-2.859800577,-1.981573105,2.691765785,-0.129220113,0.850951612,-0.759177685,-1.346017003,0.827099741,0.421462595,-1.686705351,2.463957548,0.765045166,0.173675284,-1.655314803,0.722875476,3.819187641,-0.602606773,0.763789952,0.421745718,-1.539002419,-0.384784192,-0.302500486,-2.782884836,2.283773184,-1.430925608,-1.772184968,1.356028795
6,6,,-1.544624567,1.569978476,-0.016104575,-2.340249777,2.176681519,-0.91460681,-3.322182655,1.689950466,1.893161058,-0.316005081,-0.684159577,-1.932167649,1.148868322,0.028096588,-2.384619713,2.531883478,0.386393815,-0.349835247,-1.049951434,2.23611331,-0.213226601,-2.992383003,2.681515455,0.686284304,-3.442167997,-1.711556315,2.366401672,-2.589549541,0.612795413,1.165444374,-2.739884377,-1.273614287
6,6,,-2.225908518,1.602119088,-1.042642355,-1.894447446,1.883368134,-3.142918348,-3.854505539,2.052035809,1.884402871,2.11590147,-0.43605423,-1.805405736,1.125361443,1.92944026,-2.55510807,2.015948296,1.076920748,-0.57907325,-1.230517268,1.507804632,2.051616669,-4.482517719,2.0362432,0.135083348,-2.713882208,-2.352818012,0.300584406,-2.996227503,1.492300749,1.274559617,-4.262729645,-0.543020129
6,6,,-2.797887325,1.80230844,0.503000438,0.475559771,1.178086758,0.583783507,-2.126582861,1.374249339,0.118728802,-0.406455249,-0.571133614,-0.470139682,-0.381983697,-0.082866266,-1.076999307,1.848702908,1.648446918,-1.692177296,-0.908613622,1.709396243,1.684728265,-1.440700293,1.455646873,1.66958487,-1.857205033,-0.827572763,-0.493935078,-1.242735386,0.664603114,-0.162728876,-1.418491483,-0.543496132
6,6,,-2.850342274,2.663226366,-0.746754944,-0.567994535,1.268550515,-0.063551456,-2.026962757,1.75249052,1.241806149,-0.527483881,-0.90422672,-0.827652097,0.905600488,0.184595063,-0.966323137,2.622128248,1.924088836,-0.79442066,-1.221940398,2.335284233,0.126002252,-3.095083952,2.239822626,1.03340745,-2.457564354,-1.586740613,0.960652649,-2.340573549,0.759350181,0.874356866,-3.702279568,-0.930145502
6,6,,-2.997494459,2.446496487,0.433344811,-1.267342806,2.27217555,-2.440425396,-2.243811131,1.615942597,1.431418061,1.44112885,-0.412703425,-2.420030355,0.828531444,1.435030699,-3.634507895,1.952471972,-1.117393732,-1.446874142,0.180645376,2.25151372,0.716869593,-3.71124506,2.008038282,0.76418227,-1.829482675,-3.012608051,-0.559355378,-2.717101097,2.04207468,1.409194112,-1.472234249,0.41725266
6,6,,-2.865324259,1.779312253,0.524884641,-0.380791247,2.947934151,-1.364228606,-1.700317264,0.860479772,0.907963812,0.080734365,-0.964221716,-1.470187902,1.011084199,2.031075001,-2.13558054,-0.163845167,0.507131696,-1.794767261,-0.890236914,1.678856373,0.694471896,-4.532411575,2.692292929,0.697294354,-1.755259037,-0.637167573,-0.172840595,-2.783144951,1.858713031,0.188068658,-2.991777658,0.205510125
6,6,,-1.776315331,0.147765279,-0.28040719,-1.30218935,2.707533121,-1.864333153,-1.944146514,2.511471033,-0.203525916,1.000185847,-1.9550879,-0.385754555,-0.157995135,0.773419678,-3.09173584,0.750819325,0.860797882,-2.415252924,-1.200864673,2.111894608,0.427167237,-3.809580564,1.965323687,0.501849771,-3.86874485,-0.539773822,-0.43651855,-3.364979029,1.776447415,0.53667599,-1.868802071,0.358876944
6,6,,-0.509150743,2.423948526,0.483525008,-2.667856932,1.899813771,-1.598014832,-2.535620928,1.586529851,3.195930481,1.254497051,-1.01654768,-1.930086136,1.522829413,0.000562032,-3.019381523,2.766443253,-0.75443095,0.565088153,-1.050504923,1.798164845,0.737022161,-4.585846901,1.600566387,0.654782414,-1.302527666,-1.932449341,-0.349209011,-1.750495434,3.155037403,1.778494716,-2.795050383,-2.518555164
6,6,,-2.864513397,2.242744684,-0.498491764,-1.885236025,1.034256339,-0.217359468,-1.189249039,2.216514349,2.495668173,0.357506275,-2.098921537,-0.802504778,1.69700563,1.893282652,-1.830964684,3.228137732,2.318389654,-1.621213794,-0.525571942,2.143412113,0.797675669,-3.487052917,1.423605323,1.982712865,-1.982405782,-2.639961958,0.612850904,-0.589603066,2.008704901,0.653594017,-4.26478529,-1.360046148
6,6,,-0.646107256,1.412099957,2.131281137,-0.379609913,0.633329093,0.190150872,-1.308384657,-2.29238534,-0.38319701,-0.252205431,-0.728188932,-1.104315758,-0.595628679,1.172767043,-1.207565308,-1.219048262,1.446843624,0.672396183,0.71108526,-0.183150396,0.055736199,-1.223041773,2.141730785,-1.454599142,0.084976397,-0.699184418,0.331166804,-0.882297814,-1.094910979,2.060327291,-0.90504241,0.721926391
6,6,,-1.092015147,-0.854276359,1.980769873,-1.120535851,-0.515358686,0.788015306,-1.223936677,-1.474909544,-0.517602801,0.605423629,-0.720932007,-1.428640842,2.549249649,0.896189511,-0.84283483,0.869885564,-0.784292817,0.983145893,1.418126822,-0.988527119,-0.16821152,-0.21083352,1.120898724,-0.390034974,0.001115587,-1.130957365,-0.771092892,0.195001245,-1.734426379,2.752072096,0.765600264,0.403709948
6,6,,-1.786007285,0.885615468,1.104012609,-2.130666256,-1.651444077,0.718755305,-2.59084487,-0.704520226,-0.058493137,-0.287230641,-0.721108556,0.409961075,0.155679226,-0.415232033,-1.254259706,-0.985301912,-0.610070109,0.009852784,-0.479209363,0.620602071,-1.132756591,0.34208113,1.378948927,-0.701839447,1.886104703,-1.321577311,0.292326391,-2.04813695,0.317184299,1.753822923,1.939667702,0.669036508
6,6,,-1.324405313,0.154523417,0.378711969,-0.673898518,-0.871088624,2.002686024,0.309751004,-2.917499781,-0.51691103,-0.855110586,-1.183446288,1.324359655,-0.284190565,-1.125274181,-0.533344328,-2.803115845,-0.173887104,-2.630766392,0.443786174,0.987686157,-1.585954785,-1.583447337,2.652729273,-0.720681131,-0.462022513,-0.018559324,-1.109435558,-1.038977742,-0.946095467,1.602769017,0.611064851,2.314672947
6,7,,-2.449397087,-0.14337343,1.619913459,-0.772811234,0.067577802,3.604042768,-0.440790325,-2.178281546,0.04855017,-2.1335361,-0.683259308,0.494607359,-0.656051099,-0.574787378,-0.534154594,-2.085081339,0.82601577,-0.289500475,0.40885058,0.958781421,-1.028803349,-1.095671058,3.736572266,-1.440688133,-2.244301558,-1.117883801,0.815760612,0.348060846,-1.219513178,2.418319464,1.726513267,1.920980096
6,6,,-2.639329672,0.177770957,-0.404370993,-0.664195299,-0.495539308,1.947196364,-0.586737812,-2.333521366,-1.054983735,-1.405478835,-1.893034935,-0.163526639,1.004197121,-0.536647856,-0.06573949,-2.751832247,-0.045080122,-2.002727509,0.143879145,0.449675709,-0.252621591,0.447843015,2.284496546,-0.836084366,-0.02257794,-0.632449389,1.230184317,-0.387624621,1.189399242,0.284597158,2.394940138,1.526726365
6,6,,-2.616036892,1.517193079,0.625947833,-0.473643929,-0.293062657,2.264938116,-0.222581282,-1.914545298,2.163700581,-0.497842997,-1.646714807,0.088140287,1.033611655,0.340667397,0.533041358,-0.249005869,0.187722921,-0.015674012,0.154273346,-0.467154115,-0.307855606,-2.385895252,1.641839147,-0.415360689,-1.425950766,-0.976479411,0.383582741,1.239747763,-0.075861141,1.86309433,0.838854253,1.163631439
6,6,,-1.912870884,1.076568604,0.10388463,-0.046637025,-0.379301935,0.818937361,1.476958752,-3.012072325,0.082921505,-0.502322912,-1.856069446,0.934076667,1.931615472,-0.347225666,0.189913616,-2.806897163,-0.47173062,-2.396607399,0.467128068,1.350319147,-2.444607973,-0.620853066,2.665117502,0.319791824,-0.706592798,-0.750859797,1.191357851,-0.922049463,-0.809747338,1.291050434,0.386973023,1.480008364
6,6,,-0.428909242,1.00246942,2.091137648,0.898268938,-0.609256446,1.180794477,-1.212627053,-2.828172207,-0.259793222,-0.563872874,0.133265913,-0.303813756,0.354676187,-0.654958606,-1.698781371,-2.427185297,-0.887817979,-0.682127118,1.308931708,0.729397953,-1.758005261,-0.01585687,2.035678625,-2.766029119,1.225376248,-0.328756928,0.184216529,0.184816301,-0.32461974,3.322570324,0.077143952,2.238612413
6,6,,-2.91684413,0.781697989,1.32782495,-0.462805331,-0.381935954,2.517319918,-1.151813626,-2.013752222,0.316817641,-1.289727449,-0.304966539,0.495133519,-0.349257439,0.6658988,-2.125183105,-1.405331135,0.968547344,-0.315830946,-0.990267158,-1.034597993,-1.161646247,-2.922226906,2.643783331,-0.72104013,-2.040086269,0.566621423,-0.237789109,-0.097360775,-0.929987013,2.154922009,0.717678308,0.697268367
6,6,,-2.865647078,1.217840791,0.195909783,1.226802707,-0.010144565,2.500980854,-2.302524328,-3.21138072,-0.959176838,0.17879723,-0.436022997,-0.136783764,0.245063871,0.721982896,0.884572625,-2.201445818,-0.198523641,1.827203155,2.038490534,0.39703992,-1.445657611,-0.733976424,1.241165161,-0.32178548,-0.557367921,-0.140275016,-0.97168535,1.77148509,0.418378115,3.549962521,1.599260569,3.619624376
6,6,,-2.728376865,2.152127981,0.953981698,-0.796156287,-0.708912909,2.098183155,-0.273465067,-2.283575296,2.069853306,-1.748299122,-0.635634184,1.002895117,0.992110193,-0.589581311,0.355763078,0.411361903,0.991519392,-0.822695971,-0.168361664,-0.26301083,-0.416135103,-2.58182621,1.501729369,0.151456475,0.156975612,-0.583506286,-0.552225292,-0.184879199,-1.104817271,2.30974555,0.37263757,1.380400658
6,6,,-0.404585212,-0.18846412,2.212817669,-1.895995975,0.768338919,0.770200133,-2.765083075,-1.476520181,0.491507351,0.574241042,-0.080408655,0.471784085,-0.501320481,1.029100299,-1.660474539,-2.366587639,0.872556448,1.505791664,0.511365533,1.030741692,-0.501186013,-0.643664718,1.943659067,-1.160928845,0.788747728,-2.093028307,-1.350690484,-1.206277966,-0.387814343,2.266660452,0.086407714,2.126449823
6,6,,-1.084903717,0.163832098,0.957713068,-2.013659,0.323807508,1.272764921,-2.6601367,-0.548239529,-0.268828094,0.27103141,0.122932039,-0.463071525,0.070646711,0.111689903,-1.978755832,-1.626442432,0.194890782,0.776020706,1.21160841,1.439164877,-0.394705385,-0.660773873,1.957990885,-0.95397985,0.764654517,-1.166926503,-0.126611397,-1.370918751,-0.522502542,1.778593183,1.006097913,1.609480619
6,6,,-0.115972839,0.471838415,1.934271097,-2.419454813,-1.222288609,-1.418553472,-3.062681913,-1.439314246,1.924037099,-0.409235835,-1.42278254,0.557245374,2.128773689,1.935998082,-2.168894529,0.320064545,-2.353536606,0.570996463,-0.613563955,-0.930101931,0.604739428,-0.542103469,-1.502864599,-1.387467027,3.670364857,-1.652433991,-0.669302225,-1.386288285,1.259440064,1.272240162,2.723168373,-0.93399936
6,6,,-0.23530218,-0.125472069,1.175827026,-2.492753744,-0.381860673,0.236545935,-2.14526248,-2.046770334,1.20040822,-0.954887092,-1.634266973,0.478193372,0.687454462,0.131037787,-1.049176097,-1.186493754,0.391460687,1.381439447,0.553750038,0.74218595,0.083599761,-0.581916273,1.445059419,-0.898346961,0.364292532,-0.43558532,0.530778944,-1.773275495,-2.046074629,-0.11280454,1.115904212,-0.097514823
6,6,,-0.257592827,-0.425304204,0.381332457,-1.572779417,-0.838207006,1.166110516,-1.690130353,-0.92645818,1.348352313,-0.865703821,-0.180551261,0.391228378,1.398578525,0.15206486,-0.538485944,-0.548565984,0.255615473,0.507203341,0.832314968,2.367671013,-0.034980282,0.934387445,1.53184402,-1.560223341,0.813183248,-0.206916288,0.979903936,-1.172928333,-0.778832972,1.374058604,1.666429996,0.448622078
6,6,,0.988312542,-1.665567875,0.369089961,-1.358039737,-0.939122319,1.384270549,-0.128708899,-0.308456689,0.911471069,0.761738598,0.558527768,1.077723145,0.154757276,0.070500933,-1.506253719,-0.693115771,-0.465743035,0.390152365,0.840627611,2.143217087,0.863647997,3.734072685,0.581782758,-1.299069047,1.006578684,-0.488569021,-0.071827516,-0.735955954,1.964003682,2.923330784,1.799340129,0.844372511
6,6,,-0.38046971,2.460131645,2.088630676,1.538720012,-0.323503375,0.239218578,-0.454495579,-3.587949514,0.226401493,0.103099875,-2.182235956,0.212605551,0.372914851,0.9059605,-1.879170775,-0.951061904,-1.576527596,1.805512309,1.814273238,0.480680883,-0.241383955,-1.439086199,0.03017609,-1.121254802,1.759566665,0.343863189,0.055096921,-0.216212645,0.086124726,2.33667469,-0.126574039,2.436352015
6,6,,0.492453426,-0.33058989,1.974704027,-2.061086416,-0.545571864,1.226421714,-2.493105412,-2.112164021,-1.625698686,-1.187636018,-1.931479931,0.223620906,-0.345201105,1.290608168,-0.719902158,-0.481707662,-0.712859213,-1.71014905,1.035090208,0.411047935,1.339754462,0.538478494,-0.387762666,-0.598875821,4.18190527,-0.952984393,-0.341460407,0.53547442,2.337198257,0.773412228,0.742317259,0.55708313
6,6,,-0.41321975,-1.438038111,1.165693998,-1.920942903,0.748782754,0.809093356,-1.090866804,-2.910433054,1.52519834,-2.176493645,-1.865293384,0.205828801,1.287890077,-1.51674521,0.457003027,-1.616483569,0.443846285,0.08589112,0.232165337,0.040982563,-1.52859652,0.572053552,0.775867581,-0.899786592,0.199317247,-2.363802671,1.760006785,-1.035054684,0.819517374,1.451071143,1.146396756,0.59521842
6,6,,-0.777519047,0.666816354,2.150719166,-0.339597315,0.149367437,1.936191678,0.0779512,-2.10670495,0.921372533,-1.657567263,-0.536971629,0.604082465,0.718432307,1.271292686,-0.519005835,0.478438318,-0.100772589,-0.380511731,0.504154205,0.0123659,0.62577796,-1.995521784,1.197929144,-1.29012084,1.903377652,-0.588461637,1.600434065,0.248084664,-2.694308043,1.241504431,-0.05638333,0.696924686
6,6,,0.87692821,0.49406141,1.394266725,-2.282193899,-1.465572715,1.177577138,-2.556283474,-1.640208125,0.546664357,-0.263324499,-0.564779937,0.261957198,0.181041121,0.013512237,-2.312268019,-1.451274753,-0.2710163,-0.090861544,1.538958192,1.777235627,0.504812896,-0.07922779,1.105504155,-1.166060805,2.577402353,-0.664227843,-0.074651755,-1.821430445,0.246562347,1.10481143,1.515006423,0.936031878
6,6,,-1.06921947,-1.280483484,0.665557861,-2.74331975,-0.821838975,1.240590215,-1.010704279,-1.993804812,0.306747586,-1.048274636,-1.638808966,-0.034962051,0.529575169,-0.315336138,-1.344991922,-0.801671445,1.150173306,0.892503858,0.812808573,0.898438334,-0.948457956,0.779955029,0.166334972,-0.313365608,0.569763243,-0.436650544,0.239644274,-1.70050323,0.439308822,-0.424714625,1.333407164,1.090215206
6,6,,0.018689053,1.906808257,3.238222599,1.500055194,-0.702452719,0.910051763,-0.747939587,-2.603039503,-0.971669912,-0.411675513,0.315209627,0.768366694,0.322038651,-0.638978183,-2.303692818,-1.787762761,-0.609108388,-0.191726968,1.8672719,1.820649266,-1.063090801,-0.469991475,1.590745926,-2.387130976,1.279681325,-1.052566886,-0.452342659,0.217120796,-0.239718407,2.340031862,-1.597971559,2.712681293
6,6,,0.121311434,-1.442791104,1.828479648,-0.288955897,-0.338438481,0.680913746,0.671473026,-1.576066375,1.67941618,-0.189170301,-0.735323966,1.47712636,-0.221726,-0.352591872,0.631212413,-0.512353718,-0.236636162,0.551297665,1.000030041,1.385241389,-0.337122738,2.437563896,0.555569828,-1.560238838,0.723495245,-1.14391911,-0.560411036,-1.826708555,-1.07425046,3.681907654,-0.897133529,0.523245633
6,6,,0.529960096,-0.464432299,2.470962286,-0.141982764,0.421701431,1.117112041,-0.385095119,-3.203703642,0.77729708,-0.001270294,-0.797339439,0.430829912,-0.607578993,0.771316111,0.187475637,-0.692284226,-0.407938808,0.72720623,2.531424284,0.995262146,0.802617729,1.030026078,2.331787825,-2.617208004,0.313463002,-1.859421611,-0.134516776,-0.099491619,-1.433954477,2.080610037,-0.454427689,1.87059474
6,6,,-0.852762878,-1.407882571,-0.120979749,-1.054277778,-0.58840555,1.388038039,-0.994049907,-0.899857521,-0.777876079,-0.036728721,-1.976215482,0.832180023,-0.311275244,0.620537281,-1.20947051,-0.58492887,1.079260468,0.107252158,-0.418947011,1.161426783,0.297698975,0.930821836,0.210979983,-0.420758545,1.200201273,0.772275627,-0.466111332,-0.801912904,0.436539859,-0.224633411,1.245706797,1.1592381
6,6,,0.038572129,1.341133952,1.535339117,-2.410018921,-0.474865407,1.19173038,-0.801286995,-1.779432416,1.293176889,-1.734667897,-1.512447238,0.342683107,0.627543807,0.661122084,-1.304220915,-0.463684142,-0.535324693,0.828456759,0.957321405,0.427301526,-0.069653951,-1.492366552,1.590204358,-0.689308167,0.801855385,-0.177081913,-0.335768044,-1.771924973,-2.181897402,0.626223683,1.400175095,0.677366614
6,6,,0.730754375,-0.437030852,3.253898859,-2.174065351,-0.536791503,-0.094281837,-3.056812048,-1.092629075,0.916071594,0.011093402,-1.579541326,0.745633841,1.68918848,1.164700627,-2.268171072,-1.031388283,0.00535817,1.649965644,1.300341606,1.031023741,-0.114540249,-0.00864509,0.886246502,-1.422126412,2.478831768,-1.780530691,-0.006848895,-0.344214529,0.351401299,0.558783233,1.177761316,0.402170628
6,6,,-0.965482473,2.251521111,1.770073175,0.127959356,-0.499968112,-0.694340289,-1.690639973,-2.654083967,0.290964633,-0.706391752,0.065576829,-0.608999729,0.255680323,1.229937315,-0.916212201,-0.0845249,-1.086670518,1.547932148,1.668792248,1.48148942,1.319880605,-2.164039373,0.631007731,-2.554060698,1.673312545,-0.876167536,-0.376642704,-0.160844639,-1.732328534,1.302621961,0.23605305,1.882592916
6,6,,-1.130891562,-0.668014228,-0.797011256,-0.809106231,-0.665898442,1.031174183,-2.19367075,-1.727133512,0.313590497,-0.764177859,-1.305738926,-0.303236276,-0.491171986,-0.063627243,-0.949690104,-1.04138732,-0.283620298,-0.774189115,0.891954422,0.60784936,1.005452037,-0.145394191,-0.015234379,-1.400578856,3.486194849,0.051634494,0.28977856,-1.719413161,0.646208704,0.260233551,2.57206893,0.174526215
6,6,,0.592797875,-0.888082862,1.180469394,-1.450620294,0.074798957,1.520540118,-1.01952672,-1.548444152,1.220517874,-1.266235948,-0.870828748,0.048853971,0.417170852,-0.870099545,-1.340463161,-2.205402613,-0.076985061,-0.423970759,0.707672,2.087949038,-0.43354097,-1.397388577,2.011840582,-1.605647087,-0.361492187,-0.526587427,0.227184385,-0.785145164,-0.368725181,1.490300059,1.080677152,1.067134023
6,6,,-0.815505981,0.201033041,-0.555734873,1.031655669,-2.369416952,0.754451513,-1.969249964,-1.411146641,-0.631711245,-0.485919803,-1.036644459,1.148723006,0.217479214,-0.853295863,-0.382266492,-1.949162126,-1.048810482,0.636147738,0.88704592,1.167568803,0.252985209,1.188103914,1.035087705,-1.072267056,-0.183004454,-0.350598127,-1.194607377,-1.180048823,1.333168268,1.913588405,2.278665304,2.918971777
6,6,,0.266762227,-0.354074717,0.66063422,-0.16320467,-0.569145918,0.029183229,-1.377326369,-1.088541865,1.858309269,-0.978402674,-1.179347515,0.354583889,0.756936133,-2.334715128,0.396696717,-0.725358725,-0.38388589,0.172969252,-0.470035404,2.027163506,0.326562524,2.700923681,1.317672491,-0.890371561,-0.448874354,-1.197096944,0.942296624,-2.029586792,1.194116473,2.348659039,1.320760965,0.474341214
6,6,,-1.266571641,-0.988001168,-0.632911563,-0.810227215,-1.746698856,0.671063542,-3.19144702,-1.623386383,0.165673539,-1.0109905,-1.45184958,-0.909146845,-0.342876405,-0.206559598,-1.943514109,-0.987077415,-0.131755993,-1.113460302,-0.271215886,1.161685705,0.087949596,-0.964552402,0.188601807,-0.824662268,2.237673521,0.060069051,0.321888149,-1.656052709,0.368437707,0.91104877,2.135077953,-0.390556455
6,6,,0.475302994,3.440064192,2.278856277,0.75843823,-0.97727114,-1.014199734,0.14513582,-2.182846785,1.630265236,0.187024996,-1.60555315,-0.15995799,0.432632148,0.841646254,-3.282408714,-1.675399423,-2.331005096,1.15634346,2.71066308,1.819568396,0.351665348,-1.85183394,-1.731543899,-1.674905419,1.775253892,0.057510827,-1.874271512,-0.204440147,0.07282532,1.905770898,1.336028218,3.400104523
6,6,,-0.608403087,0.588199556,1.790275097,0.091831893,-0.899300218,2.047452211,-0.041391551,-0.518381417,0.356821239,-2.458859444,-0.938893616,-0.073818758,0.347558022,-0.305480868,0.64194572,0.026148781,-0.808417678,0.553184271,0.416250169,1.047786117,0.518046618,-1.605514288,0.449305058,-0.260048509,-0.24574095,-0.223379701,0.363117158,0.453623444,-0.710746527,1.265038013,0.841090798,1.581336021
6,6,,0.767403185,-0.679207325,-0.371757388,-0.606892288,-2.064630985,-0.578972578,-0.645629585,-0.523153067,1.654400349,-0.335354269,-1.186532617,0.458892405,1.392632484,-0.881825864,-0.940528572,0.159413159,-1.554254055,0.995260596,0.116185471,2.881837368,0.051114939,2.099567175,0.277775258,-0.750234187,1.273454905,0.123919047,0.500071645,-2.1096313,0.52779603,2.443617344,2.557073832,1.092901111
6,6,,-0.628423214,0.665329516,0.363726228,-1.263077736,-0.535061061,1.735912085,-1.098041654,-0.776160955,0.39437288,-1.411856055,-0.277004421,0.197356999,-0.318574339,-1.339638233,-0.276230454,-1.501911283,-0.077094451,0.686435938,-0.127270013,1.32501328,-0.458531886,0.198670685,1.500548244,-1.277383327,0.293362707,-0.083258562,0.013074838,-0.891991079,-0.744205058,0.66163075,1.757423401,-0.164575428
6,6,,-0.940150142,0.556795716,1.16409874,-1.019702792,-0.310563713,0.423540175,-1.736743212,-1.544456005,-0.006154074,-1.580140471,0.961054802,-1.486452103,-0.583855629,-0.952037811,-1.792658806,-0.714772761,-0.633386493,0.639394164,0.590687752,1.671378255,0.666411579,-0.507095516,0.668492019,-1.722858548,-0.212135211,-0.762485862,-0.363801181,-0.833743155,-0.436934948,2.667191029,0.579263866,1.556866288
6,6,,-0.551984966,0.142516494,0.4536286,0.138503522,-0.637803257,1.121457577,-2.539597988,-1.460716009,-0.139623925,0.124395825,-1.370878816,1.784428596,0.862766802,-0.882807434,0.11880593,-2.176283836,-0.890381932,2.193109751,0.293930471,0.338385046,-1.934971571,-0.961126626,1.948410273,-1.928147078,-2.199507475,-0.899251103,-0.632811427,-0.944816232,0.255759388,2.876740932,1.141317844,2.137005806
6,6,,0.297210068,1.340162516,0.966410756,-0.557999313,-0.938376963,1.451340199,-1.931869864,-2.473871708,1.706929088,-0.940092325,-1.637948036,0.394081473,-0.160180062,-0.27631706,-1.38810432,-2.682920694,-0.496816099,-1.010986805,1.496659875,1.707753301,0.444646567,-1.177374482,0.943426728,-1.410015464,3.499018908,-0.872481406,-0.56063807,-0.511047184,0.022495007,2.3390975,0.969693661,0.600784242
6,6,,0.867971838,-0.022210397,-0.268504739,-1.658738613,-0.582881689,-1.290085435,-1.168308139,-1.348707795,1.907538772,-0.049262267,-0.794080794,0.999275208,0.235740975,-1.051648974,-1.533152103,-1.598612905,-1.437591314,1.059809923,0.542344809,2.699334383,0.015967075,2.709028482,1.140795469,-2.012406826,-0.240048796,-0.673266947,0.417862743,-1.318374872,0.608825326,2.001468897,2.421238184,0.748239517
6,6,,-0.490778208,0.303468525,0.88582921,-1.519127607,-1.129422188,1.618846536,-2.458752871,-2.132242918,1.780489802,-1.104389668,-1.655645132,-0.614219904,0.255333662,-0.3449893,-1.773532867,-1.221293449,-0.437814593,-1.297957063,0.889787436,1.560825109,-0.645957232,-2.081852913,0.407071114,-0.313225865,3.046303272,-0.404496431,0.230925053,-1.918706775,0.65510565,2.400537968,1.452082634,-1.100405812
6,6,,-0.180037618,2.012145281,0.941452563,-0.645345986,-0.38478592,-0.313836873,-1.365382671,-2.036167622,0.435441613,-1.140021801,0.336352438,-1.253756881,-0.966402531,0.379375935,-1.519232035,0.165675879,-1.142002702,1.362016082,1.863376379,1.395597458,1.091070652,-1.008907795,0.108923182,-1.977008224,0.77713418,-0.635870337,-0.496032476,-0.451264024,-0.94908756,2.946340799,0.646247864,2.211513996
6,6,,-1.417048097,0.944036365,0.540587425,-1.016602755,-1.23652184,1.053266287,-1.659068704,-0.665323675,0.575090766,-2.288743019,-1.840378284,-0.399013788,0.39638415,0.403552353,0.068592831,-0.005330173,0.203330249,0.229353517,-0.386603415,0.883646667,0.71536386,-1.242916226,0.064080715,0.263081759,0.342788786,0.124835186,0.930755794,-0.196366489,-0.238666147,-0.54764384,0.706592917,0.38217774
6,6,,-0.161807925,2.017509937,0.703542709,-0.837172747,-1.116946101,0.091835208,-2.607762337,-2.020370722,1.09227562,-0.588115633,-1.572363973,-0.254533648,0.156826094,0.067575604,-3.047616243,-2.237322569,-0.121138364,-0.064736247,1.262524366,2.074684381,0.554365575,-1.851413131,1.847649217,-1.282849789,2.931462288,-0.992433667,-0.789099336,-1.695700765,-0.236987665,1.965333104,0.705013931,1.068152547
