Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,feature_8,feature_15,feature_24,feature_26,feature_28,feature_29,feature_35,feature_36,feature_44,feature_46,feature_58,feature_60,feature_86,feature_93,feature_102,feature_109,feature_113,feature_117,feature_143,feature_145,feature_170,feature_174,feature_178,feature_182,feature_201,feature_207,feature_209,feature_219,feature_222,feature_226,feature_229,feature_232,feature_233,feature_238,feature_256
31.0,31.0,,-0.851307034,0.463296264,-0.271362931,2.225603104,-2.292758703,-0.519272983,-1.012833595,0.66402477,-1.181104422,-0.633190513,-0.830753863,-1.825274587,0.569727123,-0.252174795,-2.189672232,1.009311795,-0.035429046,0.265100121,0.306458235,-0.294286251,-0.993131697,0.037863486,-0.321552664,0.814210713,-1.003344417,0.46102038,0.765579462,-1.348505616,-1.889706612,-1.320514083,0.365235448,-0.125276268,1.509740472,-0.634844542,-0.487316549
31.0,31.0,,0.553430617,0.880547822,0.713167131,2.136712074,-2.285767317,-1.576493859,-1.851735473,2.10359931,-2.620216131,-1.232465744,-1.208902001,-1.22118938,-0.584898412,2.429126263,-0.411674887,2.091268539,-1.728705049,-0.399321765,0.802459061,0.860571563,-2.079283953,0.648658276,0.238709763,1.279015899,0.746843636,-0.655161619,0.083472729,0.234054193,-0.60386008,-2.716740608,1.852502465,2.80602932,0.929887593,0.06234156,-1.511497617
31.0,31.0,,1.064205885,0.541455805,2.460245609,3.189941883,-1.385903835,0.87517792,-0.426907897,0.154234067,-3.526375294,-1.444569111,-0.184934244,-0.023983134,0.41905573,0.423668832,-1.932725072,1.160335779,-3.138531685,-3.10342145,2.615189075,2.489523649,1.476574898,1.639270067,0.860782504,0.591459155,1.055055022,-2.122421741,0.389621437,1.197132707,-1.056552887,-3.493360519,-0.481074333,2.090994596,-0.252318978,-0.386740446,1.172338963
31.0,31.0,,-1.313978076,0.62388885,0.724990785,0.322041661,-1.866659641,-0.659830809,-1.084285021,0.457866937,-2.376654863,-0.778868437,-1.056206107,-1.694426417,-0.216784045,0.422365129,-1.934976697,0.66584909,-0.724129438,-0.200288236,0.194026113,-0.548003256,-1.217082858,0.88430351,-0.451215982,0.919085741,-0.162781656,0.58890903,0.721436799,-0.659318626,-1.431704998,-1.195048213,1.266780853,1.016917944,0.976121187,0.026253246,0.161451474
31.0,31.0,,0.06275145,2.197384596,0.305573821,2.018320084,-0.727876246,-1.642809272,-1.5054636,1.41831255,-3.143791199,0.361349195,0.697596073,0.200872853,2.073940516,2.498820543,-2.164625406,1.299085379,-3.005502462,-1.593081117,3.085416079,-0.354864001,-2.914877653,1.797816277,2.065360069,1.245250344,1.973197937,-0.731711388,0.425853878,0.204388931,-2.993650675,-1.964268565,2.75611186,1.678133965,2.00970006,2.137259245,-1.793270707
31.0,31.0,,-0.962344289,1.059379101,1.061693192,2.942363024,-1.702441812,-1.494144559,-2.775343418,2.01507473,-2.653996944,-0.934922576,0.467162132,-3.185245514,0.343220621,3.246700764,-2.142178059,3.58390975,-1.116784096,0.63247329,-0.583951712,-2.404657364,-2.927117109,1.248239994,-0.898047566,0.632278085,1.180928826,0.754371107,0.022138327,0.758336782,-0.176413953,-1.798874617,2.918688774,2.674636602,1.001446724,1.088368416,0.136638463
31.0,31.0,,-1.496398926,0.504826427,0.131412029,0.655006826,-0.954418063,-0.62684691,-1.088415623,0.52261126,-2.448296547,-1.039843798,-1.005497932,-1.571845412,-0.031857893,-0.248934224,-2.21594286,0.126506791,-0.862855613,0.118550539,-0.167573214,-0.261304319,-0.741139412,0.528125286,0.347309828,1.067052126,0.523239732,0.520156384,1.597958684,-0.931706011,-0.559595466,-1.387311101,1.125640631,1.12543416,0.406702876,-0.546697378,-0.464967638
31.0,31.0,,0.130070657,-0.132104516,-0.706603706,0.345585316,-1.437065482,-2.442292929,-0.410226345,1.701285362,-3.130639315,-1.278835058,-0.854063988,-2.074542522,-0.794856071,0.635291517,-1.190668106,2.177299261,-1.856596828,1.272405505,1.335292816,0.090100832,-1.760657191,0.645492256,-0.123702593,0.734802067,1.953713298,-0.992029488,1.686690092,0.400035411,-0.429331154,-0.923568428,2.254902363,1.770754457,1.350494385,-0.305068433,-1.545684457
31.0,31.0,,1.129719615,1.169293284,0.490913391,3.101794004,-1.298789978,-0.968320191,-2.874822617,1.060808063,-1.058079243,-0.554308593,-0.271000892,-1.724722266,-1.419320703,2.785484552,-1.203963161,2.279937744,0.284153789,0.546956241,-1.309492707,-0.441948622,-0.786598861,0.174947321,-0.406314999,-0.125918567,0.4822447,1.761078477,0.490004927,-0.094153799,-0.637489855,-0.487022519,2.707872629,1.002463937,2.33902669,0.998730004,-0.847937882
31.0,31.0,,1.195623755,1.06381464,0.166722491,1.344076276,-1.314446568,-1.614821076,-1.252539277,2.247494459,-0.81865263,-1.14760375,-0.854844868,-1.400047183,0.452994257,0.578024626,-2.287381887,1.401685357,-0.830731094,1.239324689,-0.714788675,-0.635225952,-1.868590951,1.271459818,0.305759847,1.892443061,0.752599657,1.180632472,1.343460679,0.22129555,-0.368591666,-0.2807298,2.109820127,0.766941071,1.828878403,-0.224801913,-2.428940058
29.0,29.0,,1.734196067,0.531978726,-0.852899492,0.569402337,0.073567398,-0.768917143,-0.459922284,-0.841628969,-0.76390183,1.085008502,1.45504415,-0.802559316,-1.818254113,0.945553005,-0.953327835,0.344443291,-0.510243773,-1.41118288,0.252369642,0.333446115,-0.510704458,1.222387195,2.519983768,1.899292111,-0.972470641,-1.418359876,2.786303043,-2.111189365,-0.166171238,0.153244391,1.165724754,-0.545267165,2.804812193,-0.435315788,-0.668337226
29.0,29.0,,0.396214634,-0.108014025,0.232857987,1.561897635,-0.16158466,-0.680001915,-0.368997067,1.085754633,-1.235923052,1.127470136,1.670746207,0.347152323,-0.03105863,1.799778342,-1.360078454,0.986279011,0.10855794,0.173744664,1.070699692,0.512846172,-1.074560285,2.989052534,1.806084514,1.187449813,0.086508751,-0.898737252,2.249884367,-0.588538349,-0.958704293,-1.008278251,1.867305875,0.842208087,1.501904368,0.423759133,-1.39695406
29.0,29.0,,0.480943292,-0.948874533,-0.520923078,1.511159778,-0.570769012,0.406101495,0.544809878,1.883402705,-1.830671906,-1.315374017,-0.413035005,-1.689042449,0.143022701,-0.357656598,0.171331063,0.956336081,-0.684408963,0.505028009,2.19282341,0.155319333,-1.934332013,-0.449304909,-1.020086765,1.70699966,0.585428417,-1.388916969,2.695264578,0.03432963,-0.06534519,-0.945533633,0.290674835,1.351934671,1.01426053,-0.502887785,-2.131520033
29.0,25.0,,1.090629458,-2.155029058,0.851200938,0.484701574,-1.382859826,0.288608521,0.000731813,1.376945019,-1.26220417,-0.67758441,-0.895086884,0.067110784,-1.201565146,1.20779407,-1.918209076,0.290572375,-1.185672045,-0.449313909,0.851093888,1.374838471,-0.626908541,1.561903834,-3.336222887,1.81512022,-0.384958684,-0.327615947,0.385400772,0.084766552,-2.240590811,-1.313376665,0.282878667,-0.067294516,0.413425535,-0.307000667,-0.804752111
29.0,29.0,,0.384901255,-1.427904129,1.338557363,1.180034399,0.348751336,1.056453586,-1.158675075,0.893120587,-1.466428995,-1.792504311,0.088376887,-0.173139915,-0.47094205,0.27579543,-2.628561258,-0.678655565,-1.45287478,-0.676612854,0.584463239,1.687064409,-1.884899974,0.938021004,-2.725073576,1.367877364,-1.179743648,-0.160698965,-0.134521648,-1.110150099,-0.991194308,-1.050207853,0.07686533,1.846076727,-0.587490857,-0.076688088,0.079424143
29.0,29.0,,1.15468955,-0.760309219,1.852470994,1.751200557,1.859184265,2.02540803,-0.963822961,0.217233062,-1.373610616,-1.447203755,-0.230206594,0.635916591,-0.363967896,-0.799696505,-2.916591167,-0.604845822,-1.355690122,-1.519821167,-0.155693159,2.526199818,-2.723623037,1.018551111,-1.790510893,1.382142067,-1.049830317,1.539422274,1.142200947,-0.4502092,-0.420947552,-0.842327118,1.004826903,1.951439619,-0.306343883,-0.232718125,0.33648029
29.0,29.0,,0.388696671,0.628366828,-1.358551025,1.128311634,0.101683825,-1.787781239,-1.740036488,0.198160231,-0.747682631,0.961327851,0.906507254,1.110877514,0.633520305,1.41746676,-0.4400343,0.710037053,0.264752418,0.159289494,0.853746831,0.387208223,-0.730172694,1.285055757,2.386443853,1.513201475,0.419007421,-0.016937774,1.961755395,-1.153067589,-0.455224693,-0.313129097,1.316090226,0.09959092,2.541741133,-0.150278375,-0.72708106
29.0,29.0,,1.473226309,0.717443407,0.367645711,1.334162235,-0.949151218,-1.240310788,-0.436946034,1.728102207,-0.287129283,-0.177905485,-0.100131989,-0.489764631,-0.971325397,-0.002454853,-1.246614218,-0.000248957,-1.015452385,0.801787615,-0.629660547,0.23144871,-1.604311228,0.821558774,-2.626102924,2.400593758,-1.687304378,-0.261744231,0.913029313,-1.311754942,-1.45200932,-0.741423786,0.66972059,-0.176458687,-0.053858787,-1.198013425,-3.128253222
29.0,29.0,,-0.393732101,-1.404433131,0.879613638,0.874499917,0.672698975,1.51835382,-1.370546818,1.002475381,-1.034830689,-1.299304485,0.205920979,-0.291624576,-0.065016143,-1.938259363,-0.673075557,0.66580528,0.082271382,-0.865368128,0.096945681,-0.231425568,-2.456716061,1.412996173,-1.623042345,1.555828333,0.083309993,-1.043700457,0.209530115,-0.611902177,-2.341587782,-2.5859375,0.84701252,0.017144553,-0.564837575,-1.50554359,0.155922189
22.0,22.0,,0.093669713,-0.926103532,2.233605623,0.982409954,-0.839847803,-1.523655891,1.30168128,-2.475940228,0.215375617,0.532027721,1.921657801,-0.365904927,-0.908391237,-0.218670189,-2.848400593,1.198452473,2.228918076,1.169064045,-1.584961653,1.683476448,-0.564852834,3.388289452,-1.968961954,3.521196842,-3.307749271,-3.301966429,4.19469595,-1.99903667,-0.938976347,-1.218439698,-1.546012878,0.55176878,-2.050427675,-1.527081728,-3.806652308
22.0,22.0,,1.877790332,-0.50619781,0.436013103,0.357862294,-1.587712407,-0.037846629,0.647465765,-1.923060894,1.236836791,1.586735606,1.357920527,1.083003879,-0.524514079,-0.161803454,-1.661714315,-0.156159997,1.285206795,1.425544858,-1.6426332,1.035407662,-0.729765832,1.95570159,-0.583125234,2.2777493,-2.345036745,-1.097855091,3.272583008,-2.203781843,-1.478779197,-0.708207488,-0.975416243,-0.671698093,-1.852441549,-1.544431925,-4.097461224
22.0,22.0,,0.54541707,-0.826837957,1.453163385,0.566022933,-1.955712557,-0.3865394,1.153602839,-1.410831332,0.034431241,0.960954368,1.427450418,-0.301983595,-0.625023484,-0.65345794,-2.001063108,0.720411897,1.228856802,1.968498111,-1.158566833,1.517673492,-1.162660718,3.356795788,-2.125821114,4.056827545,-2.340929031,-2.137311935,4.009349823,-2.57527566,-0.701689959,-1.300346732,-1.011902452,-0.084555596,-3.592252254,-1.848675966,-4.558391571
22.0,22.0,,-0.53045696,-0.99167949,0.742856085,1.403483033,-0.677160442,-0.828244627,0.375840783,-0.188077629,0.074357994,2.896884441,0.841458797,1.962380767,-0.086665601,-1.763494849,-2.43607688,-0.151746407,1.578403354,0.979581058,-0.899686277,2.536484957,-0.469481409,1.552612543,-2.015642166,3.156196117,-0.966286242,-1.750765324,2.759441376,-2.972162962,-1.890233159,-0.620415926,-0.792412281,0.812247515,-2.994624615,-1.97452414,-2.795461655
22.0,22.0,,0.591688395,-0.896770537,0.274358451,1.340943336,0.308570385,0.376154929,1.205457568,-0.538332164,0.780095041,0.402242333,-0.955350637,-1.266524315,-0.00065136,-2.318287611,-2.77021265,1.856737375,2.742002249,0.13002196,-1.141993165,1.956271172,-1.115860224,0.910693645,-3.004184246,2.909175873,-1.745989084,-0.758422554,3.433072567,-1.424016476,-0.112340748,-0.338287026,-1.338774323,0.344818443,-1.398338437,-1.390463591,-2.726481915
22.0,22.0,,0.288469583,-0.906887114,-0.389636099,-0.160324842,-0.404901356,-1.308039904,0.358360738,-2.205918074,-0.773696065,0.894094288,-0.953435779,0.603310049,-1.109057546,-0.472727388,-0.76358825,0.229508594,2.07676959,1.623469949,-2.744196415,1.092019677,-0.067146435,1.549281478,-1.520025253,2.007941008,-1.095140576,-0.682512164,3.493455648,-2.565374851,-1.538554549,0.932199597,-2.230998516,0.654330432,-1.707928538,-2.504879713,-2.400945902
22.0,22.0,,-0.122296639,-0.919339955,-0.237112045,2.709352732,-0.272060901,-1.112939,0.20319277,-0.387852103,-0.020131193,1.282611132,1.288281202,2.134778261,-0.579528987,-0.080851771,-1.960727692,1.675816894,0.272087842,3.134689569,-1.261830926,2.326278687,-1.64654088,2.544468164,-1.432830691,3.073092222,-1.370562077,-1.686375976,2.842622042,-2.366008997,-2.053710699,-1.319062114,-0.226180136,1.205137014,-3.604767799,-2.106887341,-3.214725733
22.0,22.0,,0.323613286,-1.111023426,0.382061303,1.400001287,-1.057590485,-1.268922925,0.431932926,-0.398563564,0.638291419,-0.1823726,-0.336300164,-0.384132057,-0.424248874,-0.281625748,-1.789301991,1.866148591,3.117439747,2.433326483,-1.719502807,0.428859323,0.138397187,0.355206996,-3.642498732,4.465173244,-1.937998414,-2.161535501,3.428055048,-1.502141118,0.250153333,0.81866622,-1.599998951,0.917087853,-3.673614264,-2.44699502,-3.184216022
22.0,22.0,,0.768090725,-0.553355098,-0.320997596,1.932136059,-0.626106381,-1.295476079,0.703610063,-1.898113251,0.611179113,-1.150159478,-1.559853196,0.991987944,-1.330534458,-0.082613386,-1.96187377,1.600504518,1.302125573,2.577586412,-2.059036493,1.689763665,-0.499338388,1.940816641,-1.560782909,3.425350428,-2.03467536,-0.998449266,2.804696321,-1.293706775,0.120043263,-0.471884936,-1.488360047,1.649204493,-3.256749153,-1.264840603,-2.258089542
22.0,22.0,,-0.585145295,-0.654933751,0.621370673,2.292448997,-0.882573843,-0.284744859,0.259798706,-0.742971599,-0.397472143,2.329520941,1.737127423,1.370338917,-0.741312206,-0.179870144,-1.376720548,1.399897456,1.392358184,2.166687489,-1.757446885,1.919810653,-0.725264788,2.192434311,-1.621354342,3.013575554,-1.700464845,-1.308677197,2.341125965,-2.27880621,-1.833566546,-1.451967001,-0.550700009,0.858883381,-4.993712902,-2.142763853,-2.739896536
30.0,30.0,,-0.98773855,0.14742218,-0.192917079,1.379785299,-0.471134216,0.788257658,-0.942747235,1.038872719,-1.39782238,-2.015162706,0.176720321,-1.716864705,-0.390450954,-0.677081347,-1.209955812,0.856848955,-0.109598793,1.209209681,0.096576959,1.041745663,-0.931783974,1.713975906,0.430437267,0.620275676,0.969004512,-0.670479655,1.810685396,-0.419063091,-1.590993762,-1.295202017,2.035451651,0.653988302,1.00627768,-0.614273906,-1.718683124
30.0,30.0,,-1.206664562,-0.268282533,-0.049797647,1.855230927,-1.945376277,1.987083912,-0.589214206,0.914624393,-1.859091878,-1.930097222,0.778445244,-1.130772352,-0.39639613,-1.043833971,-1.537516475,0.928869665,-0.435779214,0.934893072,0.665680766,1.807111979,-0.55267489,1.593416333,-1.027325988,0.64888823,0.569706917,0.297553986,1.440763116,0.075921759,-1.448559284,-1.419544458,0.928585231,1.855126619,0.19021216,-2.081956387,-0.824639976
30.0,30.0,,-0.47932443,0.483018577,-0.581000388,0.729641438,-1.308315992,0.405026048,-1.032358408,1.641910434,-1.322868109,-0.494124562,0.568755567,-0.933651865,-0.182752311,2.451400757,-1.58788991,0.439013362,-1.748716354,-0.411067694,0.173442811,2.351232052,-1.229970694,2.022058964,0.799399197,1.432970285,0.743294656,0.075376295,0.387161165,-0.914719939,-2.576031208,-1.684876919,1.271582365,1.695428729,-0.146060318,-0.434110224,-1.267999411
30.0,30.0,,0.161642015,0.275859207,-0.400145173,3.34697938,-1.187456846,0.498816311,-0.144329384,1.646001697,-2.107202291,-1.618417621,2.347371817,-2.337037563,-0.090635233,1.756246209,-0.47081691,2.918818712,-0.690509796,1.147265673,0.116704531,0.001175165,-2.477440357,1.157396674,-0.348330498,0.607459128,0.818764925,-0.270594031,0.290370852,0.192279503,-1.1902771,-2.138895273,1.891245484,0.870532334,1.990884423,0.349936157,-0.736822784
30.0,30.0,,-0.584504664,0.604352415,0.263329923,1.973653674,-1.907117724,-0.287981093,-0.31353277,0.955438197,-1.924196362,-1.108357668,2.657045841,-0.97687012,-1.370465159,0.803696036,0.282968909,0.95742476,-0.116500512,-0.901429176,0.128883392,0.426872283,-1.495051265,0.184933886,-0.890408039,0.649377525,2.260658741,-0.014732497,-0.536248565,-0.741706729,-1.804553866,-0.738576412,1.521470785,1.300479293,1.352357149,0.2495123,-0.997049391
30.0,30.0,,0.698659062,-0.070697457,-0.681768894,0.428758383,0.102358788,1.143187523,-0.516065061,2.231836081,1.101022482,-1.241621375,-1.109397054,-0.140590146,-0.977539539,0.175879285,-2.69060874,0.223695666,-0.104610972,-0.05768124,0.98857677,1.937905669,-0.085476741,0.008312209,0.42357406,-0.321119428,0.20903942,1.494754076,0.509200573,-1.746475697,-1.358924508,0.455899775,1.310972571,-2.867800474,2.6597054,-0.773769736,0.105924755
30.0,30.0,,0.20951286,0.84601897,0.486899704,1.91380918,-1.786974192,-0.715621829,-2.009818316,3.032955885,-2.41055727,-2.867099047,0.906818271,-2.197257757,0.46634379,2.303585768,-0.48077935,3.011626482,-0.167995259,0.985723972,-0.176524475,-0.234704182,-2.838471889,0.797901154,-0.042571694,1.059025407,0.887889326,-0.25360024,0.046884634,0.230320036,-0.829550028,-0.831816554,1.082301736,1.97483778,0.602189183,-0.273103923,-0.312009275
30.0,27.0,,1.038143754,-1.69766593,-0.849707842,0.04270551,-1.167153358,-1.469504833,0.01618699,1.725156903,-2.122411966,0.118749768,-0.456847578,-1.244565368,-0.736677766,1.502514839,0.698263168,0.46603319,-0.917051911,0.860220075,1.401693225,1.553843617,-1.242176056,1.869523644,1.849662781,1.802090883,-0.103425048,-0.618257225,2.379794359,-0.066495232,-2.321239471,-0.019223768,0.338328958,0.911188602,2.367827892,-1.947476268,-2.114812851
30.0,30.0,,0.547146797,0.971038938,2.025524855,3.852931023,-1.657366633,1.394539595,0.048636489,1.585053682,-2.372353554,-0.241104662,-0.570510328,0.207352251,1.317286491,0.598599672,-3.193277359,1.224862814,-1.575901031,-0.781294882,0.93753773,2.705313683,-0.481550276,2.631937027,1.439502358,-0.359076917,1.387690306,-1.013088584,2.149134398,1.418887496,-1.771952987,-2.294326067,0.390741408,2.679839611,-3.12721777,-1.011344671,0.260831714
30.0,30.0,,-0.212239146,-0.302257717,0.520797372,2.936759472,-1.87104702,-0.392883211,-1.217450976,2.752918243,-3.063901424,-1.581565142,1.531235814,-1.807228446,0.736201346,2.771090269,-0.645738482,2.403007984,0.797771513,0.32536611,0.605780184,-1.065768242,-2.175777197,0.356098443,-0.644489884,-0.208833009,2.105354309,0.213372052,0.4615556,0.114794731,-1.333796263,-1.616605282,1.377733827,1.576880932,0.264124691,1.756088972,0.77039969
27.0,27.0,,-0.005071408,-1.49910748,3.630160332,1.213960648,-0.496217519,0.703652859,0.905449629,-4.067060471,2.053375483,2.025762558,-0.376528174,1.579027772,-0.896773279,0.024611937,-3.442318678,0.047651935,2.972280502,1.831181288,-0.93783468,2.103881836,0.500070691,1.065526247,-2.345817804,0.402677655,-1.672217727,-0.873291969,-0.290864944,-3.478977442,-0.897953212,-0.406030357,1.165081978,-0.771172762,-4.821306705,1.827134848,0.538833439
27.0,27.0,,3.225632429,-1.659991264,1.012335181,0.10068997,-0.856734991,1.463800192,-0.219694525,-0.187492117,1.691228151,1.282209396,-0.650953829,0.496733159,-1.480552316,-0.598137796,-0.791549921,-0.263455302,2.03249979,3.219003201,-2.126266003,1.234989643,-0.042765915,1.936847806,-1.948896289,1.856329322,-2.324206114,0.732448816,1.376161456,-1.95892787,-0.523252487,-0.692489564,-0.737740517,-1.947404146,-3.008097887,-1.048318624,-1.956252337
27.0,27.0,,2.928040504,-2.57192421,2.138118982,1.935070276,0.002504236,-0.194831714,-0.355020225,0.280973494,1.483768582,1.610976219,1.554656982,-0.189923659,-1.69364965,0.554608047,-0.794662833,-1.254957795,1.977595448,1.080866694,-0.445097595,1.910668015,-0.022178102,0.95731777,-2.743571043,2.257475615,-3.690656185,-0.044062223,-0.76282382,-1.70900321,-0.824943721,-1.838817477,1.08646071,-0.51545012,-2.163542509,-0.877764881,-0.837606966
27.0,27.0,,1.737565875,-2.178198814,0.187369779,0.337783307,0.089213155,0.561577499,3.065534115,-0.929661572,0.942774653,2.363020897,0.261204511,0.134924322,-1.67083323,-1.261613131,-2.796595335,-0.358876556,1.24426055,1.532332778,-0.665691674,2.610470295,-0.300556809,1.43573761,-2.925456047,1.720440149,-2.490581036,-1.714131474,2.908366919,-2.495385408,-0.741110444,-0.04689309,-0.51967448,-2.587001562,-1.504367709,-2.114956379,-3.349781275
27.0,27.0,,1.450352073,-0.611834228,0.438813359,0.538040161,-0.680030704,0.677743912,2.271170616,-0.450306028,0.64293313,1.768135786,-0.394303888,1.53364861,-1.905544996,-2.123318434,-1.689036727,0.496671826,0.022217242,0.556205332,0.243775994,2.74697423,-1.655073524,1.943990111,-3.16250968,3.004754305,-1.075175405,-3.909843445,2.046485901,-1.217745185,-2.504239321,-0.63777405,0.632833838,-3.428369045,-2.31639266,-2.686510324,-5.697613716
27.0,27.0,,1.83985877,-0.924188197,1.322098732,1.071321845,-2.326399326,1.125802994,0.922169566,-1.270151019,2.240998507,2.054392815,1.436182022,1.10670352,-1.88075316,-1.310967565,-3.292114258,-0.757893503,1.947412729,1.330888033,-0.365381449,0.905612528,-1.652501702,0.547261178,-3.438219786,2.64989996,-2.17436552,-2.765222788,1.373877287,-3.779521942,-1.281095505,0.75980705,1.296785116,-3.115568638,-3.032970428,0.226388529,-4.163150787
27.0,27.0,,2.233320951,-3.140132904,2.947536469,1.089897156,0.24158527,0.045225341,1.072722912,-1.79150188,2.948862076,1.767367482,2.594074249,1.287285447,-1.521176696,-0.559802413,-2.007947445,-0.151059404,3.637634039,1.841074944,-1.062427044,1.808759093,-2.444637537,1.689876914,-2.769866943,1.657265186,-3.855527163,-2.656235456,1.967747092,-2.706762075,-1.083753109,-1.470712662,1.758945584,-2.144025326,-4.595061302,-0.491867453,-3.82774353
27.0,27.0,,2.399375916,0.749708474,0.783125341,-0.943371236,-0.104716517,1.165955901,0.284761041,-2.859800577,2.691765785,1.965412855,-0.129220113,0.850951612,-0.076701693,-1.346017003,-1.686705351,0.192031965,2.463957548,0.765045166,-1.655314803,2.447606802,0.250566125,1.969760537,-0.602606773,0.763789952,-1.539002419,-0.384784192,1.611788511,-2.782884836,-0.774433076,0.272692472,1.451386094,-1.093356848,-1.772184968,0.768805325,-2.250413895
27.0,27.0,,1.875374675,-1.544624567,1.569978476,-0.016104575,0.386352718,0.772221088,2.176681519,-0.91460681,1.689950466,1.95243609,1.893161058,-0.316005081,-2.339798212,-1.932167649,-2.384619713,-2.284119606,2.531883478,0.386393815,-1.049951434,1.32497859,-0.402180344,1.402797818,-2.992383003,2.681515455,-3.442167997,-1.711556315,2.368260384,-2.589549541,0.577147663,0.558110476,0.615502298,-2.831292391,-2.739884377,-2.339904308,-3.430633545
27.0,27.0,,2.429670334,-2.225908518,1.602119088,-1.042642355,0.615964353,-0.039173771,1.883368134,-3.142918348,2.052035809,3.379935026,1.884402871,2.11590147,-2.12044096,-1.805405736,-2.55510807,-1.070204735,2.015948296,1.076920748,-1.230517268,3.549962282,1.006182194,3.319803953,-4.482517719,2.0362432,-2.713882208,-2.352818012,3.052641153,-2.996227503,-1.867230296,-1.291960597,-0.161756068,-2.014127731,-4.262729645,-3.383742332,-4.06200552
27.0,27.0,,4.196871758,-2.797887325,1.80230844,0.503000438,1.024376035,0.280097157,1.178086758,0.583783507,1.374249339,0.281622291,0.118728802,-0.406455249,-0.850486696,-0.470139682,-1.076999307,0.258685708,1.848702908,1.648446918,-0.908613622,2.870074034,0.579654455,2.344702959,-1.440700293,1.455646873,-1.857205033,-0.827572763,0.389615208,-1.242735386,-0.926312387,-1.248255849,-0.342398286,-2.364295959,-1.418491483,-2.030835629,-1.62673378
27.0,27.0,,3.239714622,-2.850342274,2.663226366,-0.746754944,0.8428936,0.110723622,1.268550515,-0.063551456,1.75249052,0.868326545,1.241806149,-0.527483881,-1.381079078,-0.827652097,-0.966323137,-1.733256102,2.622128248,1.924088836,-1.221940398,2.018164873,0.351364344,1.60359776,-3.095083952,2.239822626,-2.457564354,-1.586740613,2.632265329,-2.340573549,0.956214547,-0.766847253,0.158729717,-1.854919434,-3.702279568,-2.82787466,-3.883855104
27.0,27.0,,4.404866219,-2.997494459,2.446496487,0.433344811,0.587646246,0.427283823,2.27217555,-2.440425396,1.615942597,3.50740099,1.431418061,1.44112885,-1.568757176,-2.420030355,-3.634507895,-1.207333326,1.952471972,-1.117393732,0.180645376,3.119906902,0.251861274,1.824496984,-3.71124506,2.008038282,-1.829482675,-3.012608051,2.78824544,-2.717101097,-0.274519086,0.216251671,0.03326365,-3.267755508,-1.472234249,-2.981623173,-2.810253382
27.0,27.0,,2.610374451,-2.865324259,1.779312253,0.524884641,1.049215078,0.469744176,2.947934151,-1.364228606,0.860479772,2.336390734,0.907963812,0.080734365,-1.36865437,-1.470187902,-2.13558054,-0.223389119,-0.163845167,0.507131696,-0.890236914,4.018447399,-0.666909873,2.688232422,-4.532411575,2.692292929,-1.755259037,-0.637167573,2.97868371,-2.783144951,-0.572435975,-0.287158817,-2.059100151,-1.623464704,-2.991777658,-2.558658838,-4.053061485
27.0,27.0,,2.985934973,-1.776315331,0.147765279,-0.28040719,0.911179006,1.067435861,2.707533121,-1.864333153,2.511471033,1.766543627,-0.203525916,1.000185847,-1.850423694,-0.385754555,-3.09173584,-0.730310202,0.750819325,0.860797882,-1.200864673,2.99378562,-0.461246043,1.766959786,-3.809580564,1.965323687,-3.86874485,-0.539773822,2.426287174,-3.364979029,1.064706922,-0.41434595,-0.905102909,-3.407531023,-1.868802071,-2.100908041,-3.241030455
27.0,27.0,,1.725294709,-0.509150743,2.423948526,0.483525008,0.497673839,3.283396721,1.899813771,-1.598014832,1.586529851,4.472547531,3.195930481,1.254497051,-2.51738596,-1.930086136,-3.019381523,-0.343155593,2.766443253,-0.75443095,-1.050504923,2.225548267,-1.004106879,2.733520985,-4.585846901,1.600566387,-1.302527666,-1.932449341,2.29261899,-1.750495434,-1.170598507,-0.635310709,1.79981184,-3.089736938,-2.795050383,0.779739499,-2.6214993
27.0,27.0,,2.185514212,-2.864513397,2.242744684,-0.498491764,1.078336596,0.172127992,1.034256339,-0.217359468,2.216514349,2.042687178,2.495668173,0.357506275,-0.041926615,-0.802504778,-1.830964684,-0.213536382,3.228137732,2.318389654,-0.525571942,2.117649078,-0.353100389,2.437297106,-3.487052917,1.423605323,-1.982405782,-2.639961958,2.701284409,-0.589603066,0.358230084,-0.899097919,1.309752822,-3.14362216,-4.26478529,-1.490532398,-3.63928318
41.0,41.0,,-1.051531911,-0.646107256,1.412099957,2.131281137,-0.601755083,-0.414151996,0.633329093,0.190150872,-2.29238534,-0.524453759,-0.38319701,-0.252205431,0.251784116,-1.104315758,-1.207565308,-0.294793248,-1.219048262,1.446843624,0.71108526,2.023046732,-0.842788041,2.87457943,-1.223041773,2.141730785,0.084976397,-0.699184418,2.119323015,-0.882297814,-2.157551289,-2.21417737,0.695950627,1.110140562,-0.90504241,-2.777353525,-1.01840961
41.0,41.0,,0.467017353,-1.092015147,-0.854276359,1.980769873,0.114682168,-0.964409709,-0.515358686,0.788015306,-1.474909544,-1.121017456,-0.517602801,0.605423629,0.842903256,-1.428640842,-0.84283483,2.344398975,0.869885564,-0.784292817,1.418126822,1.235716939,-1.198325157,0.947580338,-0.21083352,1.120898724,0.001115587,-1.130957365,2.254702806,0.195001245,-1.53067112,-2.498620033,-0.655887961,0.73225081,0.765600264,-1.048611283,-1.486575365
